"TimeGenerated [Local Time]",Type,"_ResourceId",Operation,ObjectType,Object,EventType,EventSeverity,EventResult,NewValue,EventMessage,SrcIpAddr,ActorUsername,ActorUsernameType,EventCount,"EventStartTime [Local Time]","EventEndTime [Local Time]",EventProduct,EventVendor,EventSchemaVersion,EventSchema,Dvc,EventOriginalUid,IpAddr,User,Value
"9/24/2024, 7:37:58.488 PM","Illumio_Auditable_Events_CL",,,,,,Medium,Success,,,Unknown,"perf-workload-60",Simple,1,"9/24/2024, 7:37:58.488 PM","9/24/2024, 7:37:58.488 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c9d717a3-951a-4015-bc0f-3e75b54d541d",Unknown,"perf-workload-60",
"9/24/2024, 7:37:58.488 PM","Illumio_Auditable_Events_CL",,,,,,Medium,Success,,,"10.6.16.96","perf-workload-60",Simple,1,"9/24/2024, 7:37:58.488 PM","9/24/2024, 7:37:58.488 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c9d717a3-951a-4015-bc0f-3e75b54d541d","10.6.16.96","perf-workload-60",
"9/24/2024, 7:38:06.454 PM","Illumio_Auditable_Events_CL",,"Agent properties updated.","Cloud Resource",Agent,Set,Informational,Success,"{""security_policy_stage_status"":{""before"":null,""after"":null}}","{""ven"":{""href"":""/orgs/1/vens/5852011d-7a0c-44f6-81e3-6acd33341748"",""hostname"":""perf-workload-59""},""agent"":{""href"":""/orgs/1/agents/59"",""name"":null,""hostname"":""perf-workload-59""}}","10.6.16.96","perf-workload-59",Simple,1,"9/24/2024, 7:38:06.454 PM","9/24/2024, 7:38:06.454 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/6ec57341-bc9d-48fd-a709-c8631121eaf8","10.6.16.96","perf-workload-59","{""security_policy_stage_status"":{""before"":null,""after"":null}}"
"9/24/2024, 7:38:07.026 PM","Illumio_Auditable_Events_CL",,"Agent machine identifiers updated","Cloud Resource",Agent,Other,Informational,Success,"{""ike_authentication_certificate"":{""before"":null,""after"":{""subject_name"":null}}}","{""workload"":{""href"":""/orgs/1/workloads/5852011d-7a0c-44f6-81e3-6acd33341748"",""name"":null,""hostname"":""perf-workload-59"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-59",Simple,1,"9/24/2024, 7:38:07.026 PM","9/24/2024, 7:38:07.026 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/57f53821-2a9a-445f-b566-8fcb9cc9edc8","10.6.16.96","perf-workload-59","{""ike_authentication_certificate"":{""before"":null,""after"":{""subject_name"":null}}}"
"9/24/2024, 7:38:09.457 PM","Illumio_Auditable_Events_CL",,,,,,Medium,Success,,,Unknown,"perf-workload-59",Simple,1,"9/24/2024, 7:38:09.457 PM","9/24/2024, 7:38:09.457 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/1de4c7e7-6bf8-4be0-8fc3-270eef38a2f2",Unknown,"perf-workload-59",
"9/24/2024, 7:38:09.457 PM","Illumio_Auditable_Events_CL",,,,,,Medium,Success,,,"10.6.16.96","perf-workload-59",Simple,1,"9/24/2024, 7:38:09.457 PM","9/24/2024, 7:38:09.457 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/1de4c7e7-6bf8-4be0-8fc3-270eef38a2f2","10.6.16.96","perf-workload-59",
"9/24/2024, 7:42:57.126 PM","Illumio_Auditable_Events_CL",,"API request authentication failed",Other,Request,Other,High,Failure,,,Unknown,System,Simple,1,"9/24/2024, 7:42:57.126 PM","9/24/2024, 7:42:57.126 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c966f91a-374a-4569-a9b1-0f7aeba5291d",Unknown,System,
"9/24/2024, 7:43:16.778 PM","Illumio_Auditable_Events_CL",,"License deleted",Other,License,Delete,Informational,Success,,"{""license"":{""href"":""/orgs/1/licenses/9df01357-93cf-4f33-b720-e47bba783c55""}}","10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:43:16.778 PM","9/24/2024, 7:43:16.778 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/972f1c0f-6878-4928-92f9-848ccdfa4e18","10.6.16.64","selfserve@illumio.com",
"9/24/2024, 7:46:22.070 PM","Illumio_Auditable_Events_CL",,"Agent firewall tampered","Cloud Resource",Agent,Other,High,Success,,,Unknown,"self-serve-mnc-1-vm01",Simple,1,"9/24/2024, 7:46:22.070 PM","9/24/2024, 7:46:22.070 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c5b5ed8b-0290-4d3c-aa5c-b6fc82b7c331",Unknown,"self-serve-mnc-1-vm01",
"9/24/2024, 7:46:22.070 PM","Illumio_Auditable_Events_CL",,"Agent firewall tampered","Cloud Resource",Agent,Other,High,Success,,,"10.2.20.240","self-serve-mnc-1-vm01",Simple,1,"9/24/2024, 7:46:22.070 PM","9/24/2024, 7:46:22.070 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c5b5ed8b-0290-4d3c-aa5c-b6fc82b7c331","10.2.20.240","self-serve-mnc-1-vm01",
"9/24/2024, 7:46:36.080 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.080 PM","9/24/2024, 7:46:36.080 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/cfe89e32-e59c-4ab4-8f0e-a7dd85bd0e6f",Unknown,System,
"9/24/2024, 7:46:36.108 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.108 PM","9/24/2024, 7:46:36.108 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/2811e17d-2d7c-4d79-9589-658df555938d",Unknown,System,
"9/24/2024, 7:46:36.131 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.131 PM","9/24/2024, 7:46:36.131 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/15010dc5-a7a2-40b9-aee3-bb07527b05b6",Unknown,System,
"9/24/2024, 7:46:36.151 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.151 PM","9/24/2024, 7:46:36.151 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/2c04274f-02e4-4d54-8852-d089c16a29b8",Unknown,System,
"9/24/2024, 7:46:36.176 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.176 PM","9/24/2024, 7:46:36.176 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/26e0b42f-506f-48da-be0d-76ef32a6d70a",Unknown,System,
"9/24/2024, 7:46:36.197 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.197 PM","9/24/2024, 7:46:36.197 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/67808f8c-d563-4192-bb08-e98c9aa68e7d",Unknown,System,
"9/24/2024, 7:46:36.225 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.225 PM","9/24/2024, 7:46:36.225 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/d8cc25cb-e524-4d3d-9ab2-4b8e74658f7c",Unknown,System,
"9/24/2024, 7:46:36.249 PM","Illumio_Auditable_Events_CL",,"User session terminated","Cloud Resource",User,Other,Informational,NA,,,Unknown,System,Simple,1,"9/24/2024, 7:46:36.249 PM","9/24/2024, 7:46:36.249 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/2ce9351d-5632-49be-b0b0-074bbc9c834d",Unknown,System,
"9/24/2024, 7:48:14.385 PM","Illumio_Auditable_Events_CL",,"API request authentication failed",Other,Request,Other,High,Failure,,,Unknown,System,Simple,1,"9/24/2024, 7:48:14.385 PM","9/24/2024, 7:48:14.385 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/4744c85d-4a0c-44ec-a4dd-bf4ea6799eb8",Unknown,System,
