"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,EventID,UserName,RenderedDescription,MG,ManagementGroupName,Type,"_ResourceId",domains,firstFound,forestName,generationTime,likelihoodOfCompromise,numberOfResults,remediation,result,resultMessage,schedule,score,securityFrameworkTags,securityIndicatorDescription,securityIndicatorName,severity,weight,"_Empty",securityFrameworkTagsCsv
"6/2/2021, 1:35:19.170 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Computer account takeover through Kerberos Resource-Based Constrained Delegation (RBCD)  Generation time: 2021-06-02T13:35:18.9049571+00:00 Security indicator name: Computer account takeover through Kerberos Resource-Based Constrained Delegation (RBCD) Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/11/2021 2:14:42 PM Security framework tags: Mitre:Privilege Escalation, Mitre:Credential Access, Mitre:Lateral Movement Security indicator description: With sufficient permissions on a computer account and the ability to create another user or computer security principal, it is possible to compromise resources on that computer account using Kerberos resource-based constrained delegation (RBCD). This indicator looks for the msDS-AllowedToActOnBehalfOfOtherIdentity attribute on computer objects. Likelihood of compromise: Attackers may utilize Kerberos RBCD configuration to escalate privileges through a computer they control if that computer has delegation to the target service.  Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:35:18.9049571Z","Attackers may utilize Kerberos RBCD configuration to escalate privileges through a computer they control if that computer has delegation to the target service. ",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/11/2021 2:14:42 PM","100 A","Privilege Escalation, Credential Access, Lateral Movement","With sufficient permissions on a computer account and the ability to create another user or computer security principal, it is possible to compromise resources on that computer account using Kerberos resource-based constrained delegation (RBCD). This indicator looks for the msDS-AllowedToActOnBehalfOfOtherIdentity attribute on computer objects.","Computer account takeover through Kerberos Resource-Based Constrained Delegation (RBCD)",Informational,1,,"Privilege Escalation,Credential Access,Lateral Movement"
"6/2/2021, 1:35:19.223 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Domain Controller owner is not an administrator  Generation time: 2021-06-02T13:35:18.9674669+00:00 Security indicator name: Domain Controller owner is not an administrator Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/3/2021 1:48:43 PM Security framework tags: Mitre:Privilege Escalation, Mitre:Credential Access Security indicator description: This indicator looks for Domain Controller computer accounts whose owner is not a Domain Admins, Enterprise Admins, or built-in Administrator account.  Likelihood of compromise: Control of DC machine accounts allows for an easy path to compromising the domain. While Domain Controller objects are typically created during DCPromo by privileged accounts, if an accidental ownership change occurs on a DC object, it can have large consequences for security of the domain, since object owners can change permissions on the object to perform any number of actions.  Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:35:18.9674669Z","Control of DC machine accounts allows for an easy path to compromising the domain. While Domain Controller objects are typically created during DCPromo by privileged accounts, if an accidental ownership change occurs on a DC object, it can have large consequences for security of the domain, since object owners can change permissions on the object to perform any number of actions. ",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/3/2021 1:48:43 PM","100 A","Privilege Escalation, Credential Access","This indicator looks for Domain Controller computer accounts whose owner is not a Domain Admins, Enterprise Admins, or built-in Administrator account. ","Domain Controller owner is not an administrator",Warning,1,,"Privilege Escalation,Credential Access"
"6/2/2021, 1:35:19.297 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Computer account takeover through Kerberos Resource-Based Constrained Delegation (RBCD) (10) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:35:19.333 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Domain Controller owner is not an administrator (6) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:35:19.577 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",2,Warning,9212,"NT AUTHORITY\SYSTEM","Security indicator found: Changes to privileged group membership in the last 7 days  Generation time: 2021-06-02T13:35:19.1986736+00:00 Security indicator name: Changes to privileged group membership in the last 7 days Result: Failed First found: 5/31/2021 1:35:22 PM Score: 0 F Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/3/2021 6:49:06 PM Security framework tags: Mitre:Privilege Escalation, Mitre:Persistence Security indicator description: This indicator looks for changes to the built-in privileged groups within the last 7 days, which could indicate attempts to escalate privilege.  Likelihood of compromise: Recent additions or deletions to privileged group members could be normal operational changes or could indicate attempts at persistence or cleaning up of tracks after an attack (e.g. detection of temporary group membership changes)  Result Message: Found 5 changes on privileged groups' membership. Number of results: 5 Remediation: Confirm that any additions/removals from privileged groups are valid and properly accounted for.  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab","5/31/2021 1:35:22 PM","dsp.lab","2021-06-02T13:35:19.1986736Z","Recent additions or deletions to privileged group members could be normal operational changes or could indicate attempts at persistence or cleaning up of tracks after an attack (e.g. detection of temporary group membership changes) ",5,"Confirm that any additions/removals from privileged groups are valid and properly accounted for.",Failed,"Found 5 changes on privileged groups' membership.","Run every hour starting on 2/3/2021 6:49:06 PM","0 F","Privilege Escalation, Persistence","This indicator looks for changes to the built-in privileged groups within the last 7 days, which could indicate attempts to escalate privilege. ","Changes to privileged group membership in the last 7 days",Warning,1,,"Privilege Escalation,Persistence"
"6/2/2021, 1:35:19.680 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Changes to privileged group membership in the last 7 days (16) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:35:19.810 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Built-in domain Administrator account used within the last two weeks (29) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:35:19.877 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Changes to MS LAPS read permissions (57) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:35:20.187 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",2,Warning,9212,"NT AUTHORITY\SYSTEM","Security indicator found: Built-in domain Administrator account used within the last two weeks  Generation time: 2021-06-02T13:35:19.8845336+00:00 Security indicator name: Built-in domain Administrator account used within the last two weeks Result: Failed First found: 3/15/2021 2:06:35 PM Score: 0 F Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/11/2021 12:58:09 PM Security framework tags: Mitre:Defense Evasion Security indicator description: The Domain Administrator account should only be used for initial build activities and, when necessary, disaster recovery. This indicator checks to see if the lastLogonTimestamp for the built-in Domain Administrator account has been updated within the last two weeks. If so, it could indicate that the user has been compromised. Likelihood of compromise: If best practices are followed and domain Admin is not used, this would indicate a compromise. Ensure any logins to the built-in Domain Administrator account are legitimate and accounted for.  If not accounted for, a breach is  likely and should be investigated.  Result Message: Found 1 domains in which the built-in administrator was used recently. Number of results: 1 Remediation: Ensure that the built-in domain Administrator account is not used regularly and has a complex password known only to highly privileged admins.  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab","3/15/2021 2:06:35 PM","dsp.lab","2021-06-02T13:35:19.8845336Z","If best practices are followed and domain Admin is not used, this would indicate a compromise. Ensure any logins to the built-in Domain Administrator account are legitimate and accounted for.  If not accounted for, a breach is  likely and should be investigated. ",1,"Ensure that the built-in domain Administrator account is not used regularly and has a complex password known only to highly privileged admins.",Failed,"Found 1 domains in which the built-in administrator was used recently.","Run every hour starting on 2/11/2021 12:58:09 PM","0 F","Defense Evasion","The Domain Administrator account should only be used for initial build activities and, when necessary, disaster recovery. This indicator checks to see if the lastLogonTimestamp for the built-in Domain Administrator account has been updated within the last two weeks. If so, it could indicate that the user has been compromised.","Built-in domain Administrator account used within the last two weeks",Warning,1,,"Defense Evasion"
"6/2/2021, 1:35:20.193 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",1,Error,9208,"NT AUTHORITY\SYSTEM","Security indicator failed to run: Changes to MS LAPS read permissions  Generation time: 2021-06-02T13:35:19.9954689+00:00 Security indicator name: Changes to MS LAPS read permissions Result: Error Score: 0 F Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/16/2021 6:57:04 AM Security framework tags: Mitre:Credential Access, Mitre:Lateral Movement Security indicator description: This indicator looks for permissions on computer accounts that could allow inadvertent exposure of local administrator accounts in environments that use the Microsoft LAPS solution (<a href=""https://www.microsoft.com/en-us/download/details.aspx?id=46899"">https://www.microsoft.com/en-us/download/details.aspx?id=46899</a>). These permissions include Read access to ms-Mcs-AdmPwd as well as Write DACL and Owner (which would allow provisioning the read access). LAPS provides a method to rotate local administrator account passwords on servers and workstations.  Likelihood of compromise: Only authorized administrative users should have access to LAPS passwords. Attackers may use this capability to laterally move through a domain using local compromised administrator accounts.  Result Message: This indicator is not applicable as LAPS was not found in the forest. Please note that 'Failed to Run' indicators will not affect the scoring. Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:35:19.9954689Z","Only authorized administrative users should have access to LAPS passwords. Attackers may use this capability to laterally move through a domain using local compromised administrator accounts. ",0,None,Error,"This indicator is not applicable as LAPS was not found in the forest. Please note that 'Failed to Run' indicators will not affect the scoring.","Run every hour starting on 2/16/2021 6:57:04 AM","0 F","Credential Access, Lateral Movement","This indicator looks for permissions on computer accounts that could allow inadvertent exposure of local administrator accounts in environments that use the Microsoft LAPS solution (<a href=""https://www.microsoft.com/en-us/download/details.aspx?id=46899"">https://www.microsoft.com/en-us/download/details.aspx?id=46899</a>). These permissions include Read access to ms-Mcs-AdmPwd as well as Write DACL and Owner (which would allow provisioning the read access). LAPS provides a method to rotate local administrator account passwords on servers and workstations. ","Changes to MS LAPS read permissions",Informational,1,,"Credential Access,Lateral Movement"
