Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,SourceComputerId,EventOriginId,TimeCollected [UTC],AccessList,AccessMask,AdditionalInfo,AdditionalInfo2,AuthenticationPackageName,CallerProcessId,RelativeTargetName
\ADMIN,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,29001c68-605a-4bf7-ae29-f181d61d4d94,"4/16/2021, 8:41:17.099 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,df3b6c88-f5b9-4b84-afe6-c47ef90f167b,"4/16/2021, 8:41:17.099 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,e26653e0-be44-4f4b-badf-917db074695f,"4/16/2021, 8:41:17.099 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,8a1fe471-8809-4099-a5b5-0d805fa598fc,"4/16/2021, 8:41:17.099 AM",,,,,NTLM,,
\TEST,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,bae502b8-d15c-4444-9704-98d555b7f3cf,"4/16/2021, 8:41:17.099 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,f9543cf7-58ae-425c-a611-f08dcd658ba3,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,50d796ba-3c9d-4915-8985-25c24b75ecb2,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,86f72495-f945-40eb-b4b1-871fbb27d3c6,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,630a2026-09ca-4c61-b600-93fe21331a98,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\OFICINA2,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,965ae4db-5ffb-4db8-b8e9-5b73ff5d7a93,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,8e1c6d36-0cfd-4fd5-9577-f219ba66dec4,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,0b4b7ce8-69b9-4082-947d-471b30dd3998,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,414b5e06-00f5-43d9-b060-3a8ceaf71475,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5dbbf125-a711-4a24-860c-4a7ed1d636f6,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,454e275c-9550-43ba-b33b-0c681d6c2e28,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\SERVER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5c13ff1a-bd68-4f01-907b-40613ba4015b,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,7beb90e0-2a89-4d0e-a3d2-93980fee9f6c,"4/16/2021, 8:48:36.102 AM",,,,,NTLM,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,e6110c3a-7aae-4699-9295-83ef2115aeb3,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ConnectServer),root\cimv2\security\microsofttpm,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,ce35abad-2c17-4507-967d-3c79172b7cb1,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),root\cimv2\security\microsofttpm:SELECT * FROM Win32_TPM,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,034c959f-916b-42f6-ac90-7afebe508417,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),root\cimv2\security\microsofttpm:Select * from __ClassProviderRegistration,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,a69c8074-01ba-4829-a20b-80bd025d0eed,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\microsofttpm:__Win32Provider.Name=""Win32_TpmProvider""",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,ab8cf077-f1a0-4e5a-b9a0-737e357d03f8,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\microsofttpm:references of {__Win32Provider.Name=""Win32_TpmProvider""}",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,1f72e8fd-8bd6-4f77-b5d8-1874ac741fe0,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\microsofttpm:__Win32Provider.Name=""Win32_TpmProvider""",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,737a6061-9d01-4821-9ca5-cadfa959ed7d,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\microsofttpm:references of {__Win32Provider.Name=""Win32_TpmProvider""}",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,67d1fa40-0fef-472d-ab4f-554d7f3f7e76,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\microsofttpm:Win32_Tpm,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,15de7b0d-7bed-44a1-a346-65e940ba9b1c,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\microsofttpm:__ExtendedStatus,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,5e4acc9c-1c4a-4ba2-a03b-90ddeac1268f,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ConnectServer),root\cimv2\security\MicrosoftVolumeEncryption,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,dfb999bc-86e4-486e-8c2d-c90aba76646e,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),root\cimv2\security\MicrosoftVolumeEncryption:SELECT * FROM Win32_EncryptableVolume,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,9d9e6014-a823-4766-bf5c-6cef2bacc8ab,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),root\cimv2\security\MicrosoftVolumeEncryption:Select * from __ClassProviderRegistration,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,574a6f91-47db-46ca-b177-5eaecb9c31f0,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\MicrosoftVolumeEncryption:__Win32Provider.Name=""Win32_EncryptableVolumeProvider""",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,5ff1caf4-d776-4940-99b0-a455b649cd18,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\MicrosoftVolumeEncryption:references of {__Win32Provider.Name=""Win32_EncryptableVolumeProvider""}",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,8d678d16-ce98-4308-8122-49f6b925aaa2,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\MicrosoftVolumeEncryption:__Win32Provider.Name=""Win32_EncryptableVolumeProvider""",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,e760ca01-aeaf-4ed2-8f1e-6c43fb4f42c1,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\MicrosoftVolumeEncryption:references of {__Win32Provider.Name=""Win32_EncryptableVolumeProvider""}",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,806a24ab-3fa0-4624-9312-4e70dc405e50,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,1c86db38-eda7-4adf-99fe-a62422bb3083,"4/16/2021, 8:48:32.872 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\MicrosoftVolumeEncryption:__ExtendedStatus,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,0a8f4903-1960-4fd3-95bf-09419646c335,"4/16/2021, 8:48:32.872 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\ADMINPC\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{ae151378-0000-0000-0000-100000000000}\\""::GetLockStatus",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,283ffd6b-da5e-4d17-b023-21a35df4500b,"4/16/2021, 8:48:32.872 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\ADMINPC\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{ae151378-0000-0000-0000-100000000000}\\""::GetProtectionStatus",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,2d094a58-cdf2-4fad-bdae-3e328fadcff3,"4/16/2021, 8:48:32.872 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\ADMINPC\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{ae151378-0000-0000-0000-100000000000}\\""::GetConversionStatus",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,c368792e-882c-4c36-8e26-f2327cd33c9e,"4/16/2021, 8:48:32.872 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\ADMINPC\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{05b9812b-0000-0000-0000-501f00000000}\\""::GetLockStatus",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,5ea807e5-c6e3-4fec-9249-e013e570af7e,"4/16/2021, 8:48:32.872 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\ADMINPC\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{05b9812b-0000-0000-0000-501f00000000}\\""::GetProtectionStatus",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,5503048d-aae9-48b7-bda5-46b931ec9ed1,8de056ce-946d-4310-8de7-5106e8e84cc1,"4/16/2021, 8:48:32.872 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\ADMINPC\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{05b9812b-0000-0000-0000-501f00000000}\\""::GetConversionStatus",,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,5503048d-aae9-48b7-bda5-46b931ec9ed1,6f7427d4-29ff-461b-acb6-1f07f07b4fdc,"4/16/2021, 8:48:32.872 AM",,,,,,,
NT AUTHORITY\SYSTEM,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12544,8,,4624,4624 - An account was successfully logged on.,5503048d-aae9-48b7-bda5-46b931ec9ed1,4f2e4ea2-f481-49a8-ab43-bd0451223b94,"4/16/2021, 8:48:32.872 AM",,,,,Negotiate,,
,,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12554,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""SubjectUserSid"">S-1-5-18</Data>
  <Data Name=""SubjectUserName"">ADMINPC$</Data>
  <Data Name=""SubjectDomainName"">CONTOSO</Data>
  <Data Name=""SubjectLogonId"">0x3e7</Data>
  <Data Name=""TargetUserSid"">S-1-5-18</Data>
  <Data Name=""TargetUserName"">SYSTEM</Data>
  <Data Name=""TargetDomainName"">NT AUTHORITY</Data>
  <Data Name=""TargetLogonId"">0x3e7</Data>
  <Data Name=""LogonType"">5</Data>
  <Data Name=""EventIdx"">1</Data>
  <Data Name=""EventCountTotal"">1</Data>
  <Data Name=""GroupMembership""> 		%{S-1-5-32-544} 		%{S-1-1-0} 		%{S-1-5-11} 		%{S-1-16-16384}</Data>
</EventData>",4627,4627 - Group membership information.,5503048d-aae9-48b7-bda5-46b931ec9ed1,7d49a807-81c3-44c2-9231-c16755dcd126,"4/16/2021, 8:48:32.872 AM",,,,,,,
NT AUTHORITY\SYSTEM,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,12548,8,,4672,4672 - Special privileges assigned to new logon.,5503048d-aae9-48b7-bda5-46b931ec9ed1,8b2c4855-5be4-430a-8777-306b4deae3c1,"4/16/2021, 8:48:32.872 AM",,,,,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,5503048d-aae9-48b7-bda5-46b931ec9ed1,fdf8947f-ff5b-4b12-9672-62ad69452160,"4/16/2021, 8:48:32.872 AM",,,,,,,
NT AUTHORITY\SYSTEM,User,AdminPc.Contoso.Azure,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{4cf980d7-872f-44ab-8847-6646c525029f}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>11312</TargetProcessId>
    <FilePathLength>28</FilePathLength>
    <FilePath>%SYSTEM32%\WBEM\WMIPRVSE.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>235D9E42C97F69CE19F37CB2D7D3ADFBF9EA5A4820CFD4C47C4AFB28A4225BE1</FileHash>
    <FqbnLength>118</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT® WINDOWS® OPERATING SYSTEM\WMIPRVSE.EXE\10.0.18362.01</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>37</FullFilePathLength>
    <FullFilePath>C:\windows\system32\wbem\wmiprvse.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,5503048d-aae9-48b7-bda5-46b931ec9ed1,1b59b50e-3159-4134-abf6-41516da75a54,"4/16/2021, 8:48:32.872 AM",,,,,,,
NT AUTHORITY\SYSTEM,User,AdminPc.Contoso.Azure,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{4cf980d7-872f-44ab-8847-6646c525029f}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>8632</TargetProcessId>
    <FilePathLength>22</FilePathLength>
    <FilePath>%SYSTEM32%\SVCHOST.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>4D8FB874B2F884FDF7D307756735B5E87D579B0707B9B11377765427E5C74E70</FileHash>
    <FqbnLength>117</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT® WINDOWS® OPERATING SYSTEM\SVCHOST.EXE\10.0.18362.01</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>31</FullFilePathLength>
    <FullFilePath>C:\windows\system32\svchost.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,5503048d-aae9-48b7-bda5-46b931ec9ed1,d6e9b5dd-4e40-4586-9679-0e7e0b078eb3,"4/16/2021, 8:48:32.872 AM",,,,,,,
CONTOSO\ADMINPC$,Machine,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,5503048d-aae9-48b7-bda5-46b931ec9ed1,e6beb2d6-6f50-45ae-9253-84ca3f966278,"4/16/2021, 8:48:32.872 AM",,,,,,,
NT AUTHORITY\SYSTEM,User,AdminPc.Contoso.Azure,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{4cf980d7-872f-44ab-8847-6646c525029f}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>10624</TargetProcessId>
    <FilePathLength>76</FilePathLength>
    <FilePath>%PROGRAMFILES%\WINDOWS DEFENDER ADVANCED THREAT PROTECTION\SENSECNCPROXY.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>3E1A41FE3000D5ED15DE27C3BD6199E0427A1608B401E19E22D021627841AC19</FileHash>
    <FqbnLength>128</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT® WINDOWS® OPERATING SYSTEM\SENSECNCPROXY.EXE\10.7740.18362.1411</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>78</FullFilePathLength>
    <FullFilePath>C:\Program Files\Windows Defender Advanced Threat Protection\SenseCncProxy.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,5503048d-aae9-48b7-bda5-46b931ec9ed1,dc5afe5f-1b90-4e22-b530-255dced2ba96,"4/16/2021, 8:48:32.872 AM",,,,,,,
,,AdminPc.Contoso.Azure,Microsoft-Windows-Security-Auditing,Security,13824,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""SubjectUserSid"">S-1-5-18</Data>
  <Data Name=""SubjectUserName"">ADMINPC$</Data>
  <Data Name=""SubjectDomainName"">CONTOSO</Data>
  <Data Name=""SubjectLogonId"">0x3e7</Data>
  <Data Name=""TargetName"">SQLADS:*</Data>
  <Data Name=""Type"">0</Data>
  <Data Name=""CountOfCredentialsReturned"">0</Data>
  <Data Name=""ReadOperation"">%%8100</Data>
  <Data Name=""ReturnCode"">3221226021</Data>
  <Data Name=""ProcessCreationTime"">2021-04-14T17:44:45.947181600Z</Data>
  <Data Name=""ClientProcessId"">14232</Data>
</EventData>",5379,5379,5503048d-aae9-48b7-bda5-46b931ec9ed1,97f10c12-8c8e-4fbd-9a66-b2cb1c842ea2,"4/16/2021, 8:48:32.872 AM",,,,,,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,d30efcaf-d191-42de-8530-53e4725b9e75,"4/16/2021, 8:48:37.625 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,f3741abb-f818-494f-8ef1-733790a8c92e,"4/16/2021, 8:48:37.625 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,cdcea8d3-0017-41e6-b407-810187302320,"4/16/2021, 8:48:37.625 AM",,,,,NTLM,,
