"solution_name","solution_folder","content_type","content_id","content_name","content_file","table_name","table_usage","is_published"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","95e02f1b-5886-4043-8f0e-a42e6e23330f","Dataverse - Mass download from SharePoint document management","Dataverse - Mass download from SharePoint document management.yaml","OfficeActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","57000f0d-ff5d-4166-94b6-aa5fb62b16ec","Dataverse - Mass export of records to Excel","Dataverse - Mass export of records to Excel.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","df577f0f-1d8a-4420-9057-a07f0edb15c8","Dataverse - Mass record updates","Dataverse - Mass record updates.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","5c768e7d-7e5e-4d57-80d4-3f50c96fbf70","Dataverse - New Dataverse application user activity type","Dataverse - New Dataverse application user activity type.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","682e230c-e5da-4085-8666-701d1f1be7de","Dataverse - New non-interactive identity granted access","Dataverse - New non-interactive identity granted access.yaml","AuditLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","682e230c-e5da-4085-8666-701d1f1be7de","Dataverse - New non-interactive identity granted access","Dataverse - New non-interactive identity granted access.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","682e230c-e5da-4085-8666-701d1f1be7de","Dataverse - New non-interactive identity granted access","Dataverse - New non-interactive identity granted access.yaml","Update","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","4c1c9aee-8e44-4bb9-bd53-f3e7d6761282","Dataverse - New sign-in from an unauthorized domain","Dataverse - New sign-in from an unauthorized domain.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","34a5d79b-8f9a-420c-aa64-7f4d262ac29a","Dataverse - New user agent type that was not used before","Dataverse - New user agent type that was not used before.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","094b3c0a-1f63-42f7-9535-c8c7b7198328","Dataverse - New user agent type that was not used with Office 365","Dataverse - New user agent type that was not used with Office 365.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","094b3c0a-1f63-42f7-9535-c8c7b7198328","Dataverse - New user agent type that was not used with Office 365","Dataverse - New user agent type that was not used with Office 365.yaml","OfficeActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","a6f6b734-3db8-4259-a988-69e0b8eac0c2","Dataverse - Organization settings modified","Dataverse - Organization settings modified.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","1b1061be-2595-4492-af6d-1c8a5fc9576d","Dataverse - Removal of blocked file extensions","Dataverse - Removal of blocked file extensions.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","c4c3510a-0ee0-4561-9835-47882ffa7f46","Dataverse - SharePoint document management site added or updated","Dataverse - SharePoint document management site added or updated.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","e44a58b2-b63a-4eb9-92da-85660d73495c","Dataverse - Suspicious security role modifications","Dataverse - Suspicious security role modifications.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","d875af10-6bb9-4d6a-a6e4-78439a98bf4b","Dataverse - Suspicious use of TDS endpoint","Dataverse - Suspicious use of TDS endpoint.yaml","SecurityAlert","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","d875af10-6bb9-4d6a-a6e4-78439a98bf4b","Dataverse - Suspicious use of TDS endpoint","Dataverse - Suspicious use of TDS endpoint.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","8a6ecba2-ccfe-4c8c-b086-fa3e6ff7fa86","Dataverse - Suspicious use of Web API","Dataverse - Suspicious use of Web API.yaml","SigninLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","8a6ecba2-ccfe-4c8c-b086-fa3e6ff7fa86","Dataverse - Suspicious use of Web API","Dataverse - Suspicious use of Web API.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","de039242-47e0-43fa-84d7-b6be24305349","Dataverse - Terminated employee exfiltration over email","Dataverse - Terminated employee exfiltration over email.yaml","SecurityAlert","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","de039242-47e0-43fa-84d7-b6be24305349","Dataverse - Terminated employee exfiltration over email","Dataverse - Terminated employee exfiltration over email.yaml","EmailEvents","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","c5e75cb6-cea0-49c2-a998-da414035aac1","Dataverse - Terminated employee exfiltration to USB drive","Dataverse - Terminated employee exfiltration to USB drive.yaml","DeviceFileEvents","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","c5e75cb6-cea0-49c2-a998-da414035aac1","Dataverse - Terminated employee exfiltration to USB drive","Dataverse - Terminated employee exfiltration to USB drive.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","c5e75cb6-cea0-49c2-a998-da414035aac1","Dataverse - Terminated employee exfiltration to USB drive","Dataverse - Terminated employee exfiltration to USB drive.yaml","DeviceInfo","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","c5e75cb6-cea0-49c2-a998-da414035aac1","Dataverse - Terminated employee exfiltration to USB drive","Dataverse - Terminated employee exfiltration to USB drive.yaml","DeviceEvents","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","56d5aa0c-d871-4167-ba13-61c2f0fd17bf","Dataverse - TI map IP to DataverseActivity","Dataverse - TI map IP to DataverseActivity.yaml","ThreatIntelligenceIndicator","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","56d5aa0c-d871-4167-ba13-61c2f0fd17bf","Dataverse - TI map IP to DataverseActivity","Dataverse - TI map IP to DataverseActivity.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","d88a0e22-3b6a-40c2-af28-c064b44d03b7","Dataverse - TI map URL to DataverseActivity","Dataverse - TI map URL to DataverseActivity.yaml","ThreatIntelligenceIndicator","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","d88a0e22-3b6a-40c2-af28-c064b44d03b7","Dataverse - TI map URL to DataverseActivity","Dataverse - TI map URL to DataverseActivity.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","d7c9549c-7246-4555-8e53-d7b0db546764","Dataverse - Unusual sign-in following disabled IP address-based cookie binding protection","Dataverse - Unusual sign-in following disabled IP address-based cookie binding protection.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","08cb7ffc-59c6-4e7d-88e0-327371c9431b","Dataverse - User bulk retrieval outside normal activity","Dataverse - User bulk retrieval outside normal activity.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","dccbdb5b-2ce7-4931-bfbe-f1ad6523ee64","F&O - Bank account change following network alias reassignment","F&O - Bank account change following network alias reassignment.yaml","FinanceOperationsActivity_CL","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","5ab00fbb-ba2c-44dc-b02e-f119639b9a11","F&O - Mass update or deletion of user records","F&O - Mass update or deletion of user records.yaml","FinanceOperationsActivity_CL","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","5b7cc7f9-fe54-4138-9fb0-d650807345d3","F&O - Non-interactive account mapped to self or sensitive privileged user","F&O - Non-interactive account mapped to self or sensitive privileged user.yaml","FinanceOperationsActivity_CL","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","44b1021c-d517-4b7a-9ba6-a91eab94e632","F&O - Reverted bank account number modifications","F&O - Reverted bank account number modifications.yaml","FinanceOperationsActivity_CL","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","919e939f-95e2-4978-846e-13a721c89ea1","F&O - Unusual sign-in activity using single factor authentication","F&O - Unusual sign-in activity using single factor authentication.yaml","SigninLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","7ec1e61d-f3b7-4f40-bb1a-357a63913c23","Power Apps - App activity from unauthorized geo","Power Apps - App activity from unauthorized geo.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","7ec1e61d-f3b7-4f40-bb1a-357a63913c23","Power Apps - App activity from unauthorized geo","Power Apps - App activity from unauthorized geo.yaml","SigninLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","943acfa0-9285-4eb0-a9c0-42e36177ef19","Power Apps - Bulk sharing of Power Apps to newly created guest users","Power Apps - Bulk sharing of Power Apps to newly created guest users.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","943acfa0-9285-4eb0-a9c0-42e36177ef19","Power Apps - Bulk sharing of Power Apps to newly created guest users","Power Apps - Bulk sharing of Power Apps to newly created guest users.yaml","AuditLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","ed88638d-8627-4c20-ba08-67c13807a9b1","Power Apps - Multiple apps deleted","Power Apps - Multiple apps deleted.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","4bd7e93a-0646-4e02-8dcb-aa16d16618f4","Power Apps - Multiple users access a malicious link after launching new app","Power Apps - Multiple users access a malicious link after launching new app.yaml","SecurityAlert","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","4bd7e93a-0646-4e02-8dcb-aa16d16618f4","Power Apps - Multiple users access a malicious link after launching new app","Power Apps - Multiple users access a malicious link after launching new app.yaml","ThreatIntelligenceIndicator","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","4bd7e93a-0646-4e02-8dcb-aa16d16618f4","Power Apps - Multiple users access a malicious link after launching new app","Power Apps - Multiple users access a malicious link after launching new app.yaml","UrlClickEvents","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","4bd7e93a-0646-4e02-8dcb-aa16d16618f4","Power Apps - Multiple users access a malicious link after launching new app","Power Apps - Multiple users access a malicious link after launching new app.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","4bd7e93a-0646-4e02-8dcb-aa16d16618f4","Power Apps - Multiple users access a malicious link after launching new app","Power Apps - Multiple users access a malicious link after launching new app.yaml","_Im_WebSession","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","b1e11b8c-545a-4dea-a912-0008e160d183","Power Automate - Departing employee flow activity","Power Automate - Departing employee flow activity.yaml","PowerAutomateActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","56cb646e-56a0-4f0e-8866-9bc1dd15da78","Power Automate - Unusual bulk deletion of flow resources","Power Automate - Unusual bulk deletion of flow resources.yaml","PowerAutomateActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","71d829d6-eb50-4a17-8a64-655fae8d71e1","Power Platform - Account added to privileged Microsoft Entra roles","Power Platform - Account added to privileged Microsoft Entra roles.yaml","AuditLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","886a5655-3d12-42f1-8927-4095789c575e","Power Platform - Connector added to a sensitive environment","Power Platform - Connector added to a sensitive environment.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","1b2e6172-85c5-417a-90c3-7cc80cb787f5","Power Platform - DLP policy updated or removed","Power Platform - DLP policy updated or removed.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","54d48840-1c64-4399-afee-ad39a069118d","Power Platform - Possibly compromised user accesses Power Platform services","Power Platform - Possibly compromised user accesses Power Platform services.yaml","SigninLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","hunting_query","dafcc598-2987-4aa0-947e-7d0449677689","Dataverse - Activity after failed logons","Dataverse - Activity after failed logons.yaml","SigninLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","hunting_query","dafcc598-2987-4aa0-947e-7d0449677689","Dataverse - Activity after failed logons","Dataverse - Activity after failed logons.yaml","DataverseActivity","read","true"
