"solution_name","solution_folder","solution_github_url","playbook_name","playbook_file","api_name","api_kind","is_custom","is_sentinel","connection_count","connection_kinds","connection_names","action_count","parameters"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Ukraine-IndicatorProcessor","Deprecated/RecordedFuture-Ukraine-IndicatorProcessor/azuredeploy.json","recordedfuturev2","managedApi","false","false","1","V1","[variables('RecordedfutureConnectionName')]","0",""
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Ukraine-IndicatorProcessor","Deprecated/RecordedFuture-Ukraine-IndicatorProcessor/azuredeploy.json","recordedfuture","managedApi","false","false","0","","","4","[{""action"": ""Recorded_Future_RiskLists_and_SCF_Download"", ""method"": ""get"", ""path"": ""/fusion/files""}, {""action"": ""Recorded_Future_RiskLists_and_SCF_Download_2"", ""method"": ""get"", ""path"": ""/fusion/files""}, {""action"": ""Recorded_Future_RiskLists_and_SCF_Download_3"", ""method"": ""get"", ""path"": ""/fusion/files""}, {""action"": ""Recorded_Future_RiskLists_and_SCF_Download_4"", ""method"": ""get"", ""path"": ""/fusion/files""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-URL-Recent_Rep_by_Insikt-TIProcessor","Deprecated/RecordedFuture-URL-Recent_Rep_by_Insikt_Group-IndicatorProcessor/azuredeploy.json","recordedfuturev2","managedApi","false","false","1","","[variables('RecordedFutureConnectionName')]","0",""
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-URL-Recent_Rep_by_Insikt-TIProcessor","Deprecated/RecordedFuture-URL-Recent_Rep_by_Insikt_Group-IndicatorProcessor/azuredeploy.json","recordedfuture","managedApi","false","false","0","","","1","[{""action"": ""Recorded_Future_RiskLists_and_SCF_Download"", ""method"": ""get"", ""path"": ""/fusion/files""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Alert-Importer","Alerts/RecordedFuture-Alert-Importer/azuredeploy.json","azureloganalyticsdatacollector","managedApi","false","false","1","V1","[variables('AzureloganalyticsdatacollectorConnectionName')]","1","[{""action"": ""Send_Data_2"", ""method"": ""post"", ""path"": ""/api/logs""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Alert-Importer","Alerts/RecordedFuture-Alert-Importer/azuredeploy.json","azuremonitorlogs","managedApi","false","false","1","V1","[variables('AzuremonitorlogsConnectionName')]","1","[{""action"": ""Run_query_and_list_results"", ""method"": ""post"", ""path"": ""/queryData""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Alert-Importer","Alerts/RecordedFuture-Alert-Importer/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Create_incident"", ""method"": ""put"", ""path"": ""[concat('/Incidents/subscriptions/', subscription().subscriptionId,'/resourceGroups/',resourceGroup().name,'/workspaces/',parameters('workspace_name') ) ]""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Alert-Importer","Alerts/RecordedFuture-Alert-Importer/azuredeploy.json","recordedfuturev2","managedApi","false","false","1","V1","[variables('Recordedfuturev2ConnectionName')]","1","[{""action"": ""Search_Triggered_Alerts"", ""method"": ""get"", ""path"": ""/v2/alerts""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Playbook-Alert-Importer","Alerts/RecordedFuture-Playbook-Alert-Importer/azuredeploy.json","azureloganalyticsdatacollector","managedApi","false","false","1","V1","[variables('AzureloganalyticsdatacollectorConnectionName')]","1","[{""action"": ""Send_Data"", ""method"": ""post"", ""path"": ""/api/logs""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Playbook-Alert-Importer","Alerts/RecordedFuture-Playbook-Alert-Importer/azuredeploy.json","recordedfuturev2","managedApi","false","false","1","","[variables('RecordedFutureConnectionName')]","2","[{""action"": ""Get_Playbook_Alert_by_ID"", ""method"": ""get"", ""path"": ""/playbook-alert/@{encodeURIComponent(items('For_each')?['playbook_alert_id'])}""}, {""action"": ""Search_Playbook_Alerts"", ""method"": ""post"", ""path"": ""/playbook-alert/search""}]"
"Recorded Future","Recorded Future","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future","RecordedFuture-Playbook-Alert-Importer","Alerts/RecordedFuture-Playbook-Alert-Importer/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Create_incident"", ""method"": ""put"", ""path"": ""[concat('/Incidents/subscriptions/', subscription().subscriptionId,'/resourceGroups/',resourceGroup().name,'/workspaces/',parameters('workspace_name') ) ]""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer","RFI-Playbook-Alert-Importer/azuredeploy.json","RFI-CustomConnector-0-2-0","customApi","true","false","1","V1","[variables('Rfi-Customconnector-0-2-0ConnectionName')]","3","[{""action"": ""Playbook_Alerts_-_Update_Playbook_Alert"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert_-_If_user_not_found"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Search_for_novel_identity_exposures"", ""method"": ""post"", ""path"": ""/playbook-alerts/search""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer","RFI-Playbook-Alert-Importer/azuredeploy.json","azuread","managedApi","false","false","1","V1","[variables('AzureadConnectionName')]","2","[{""action"": ""Add_risky_user_to_Active_Directory_security_group_for_users_at_risk"", ""method"": ""post"", ""path"": ""/v1.0/groups/@{encodeURIComponent(parameters('entra_id_security_group_id'))}/members/$ref""}, {""action"": ""Get_User_-_Check_if_the_user_exists_in_Active_Directory"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(outputs('Compute_user_principal_name'))}""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer","RFI-Playbook-Alert-Importer/azuredeploy.json","azureadip","managedApi","false","false","1","V1","[variables('AzureadipConnectionName')]","1","[{""action"": ""Confirm_a_risky_user_as_compromised"", ""method"": ""post"", ""path"": ""/beta/riskyUsers/confirmCompromised""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW","RFI-Playbook-Alert-Importer-LAW/azuredeploy.json","RFI-CustomConnector-0-2-0","customApi","true","false","1","V1","[variables('Rfi-Customconnector-0-2-0ConnectionName')]","5","[{""action"": ""Playbook_Alerts_-_Detailed_Identity_Novel_Exposures_alert_data"", ""method"": ""get"", ""path"": ""/playbook-alerts/@{encodeURIComponent(item()?['alert_id'])}""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert_-_Saved_to_LAW"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert-_If_user_found"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert_-_If_user_not_found"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Search_for_novel_identity_exposures"", ""method"": ""post"", ""path"": ""/playbook-alerts/search""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW","RFI-Playbook-Alert-Importer-LAW/azuredeploy.json","azuread","managedApi","false","false","1","V1","[variables('AzureadConnectionName')]","2","[{""action"": ""Add_risky_user_to_Active_Directory_security_group_for_users_at_risk"", ""method"": ""post"", ""path"": ""/v1.0/groups/@{encodeURIComponent(parameters('entra_id_security_group_id'))}/members/$ref""}, {""action"": ""Get_User_-_Check_if_the_user_exists_in_Active_Directory"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(outputs('Compute_user_principal_name'))}""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW","RFI-Playbook-Alert-Importer-LAW/azuredeploy.json","azureadip","managedApi","false","false","1","V1","[variables('AzureadipConnectionName')]","1","[{""action"": ""Confirm_a_risky_user_as_compromised"", ""method"": ""post"", ""path"": ""/beta/riskyUsers/confirmCompromised""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW","RFI-Playbook-Alert-Importer-LAW/azuredeploy.json","azureloganalyticsdatacollector","managedApi","false","false","1","V1","[variables('AzureloganalyticsdatacollectorConnectionName')]","2","[{""action"": ""Send_Data_-_Save_Playbook_alert_to_LogAnalytics_Custom_Log"", ""method"": ""post"", ""path"": ""/api/logs""}, {""action"": ""Create_table_if_missing"", ""method"": ""post"", ""path"": ""/api/logs""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW","RFI-Playbook-Alert-Importer-LAW/azuredeploy.json","azuremonitorlogs","managedApi","false","false","1","V1","[variables('AzuremonitorlogsConnectionName')]","1","[{""action"": ""Check_if_table_exists"", ""method"": ""post"", ""path"": ""/queryDataV2""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW-Sentinel (DEPRECATED)","RFI-Playbook-Alert-Importer-LAW-Sentinel/azuredeploy.json","azuread","managedApi","false","false","1","V1","[variables('AzureadConnectionName')]","2","[{""action"": ""Add_risky_user_to_Active_Directory_security_group_for_users_at_risk"", ""method"": ""post"", ""path"": ""/v1.0/groups/@{encodeURIComponent(parameters('entra_id_security_group_id'))}/members/$ref""}, {""action"": ""Get_User_-_Check_if_the_user_exists_in_Active_Directory"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(outputs('Compute_user_principal_name'))}""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW-Sentinel (DEPRECATED)","RFI-Playbook-Alert-Importer-LAW-Sentinel/azuredeploy.json","azureadip","managedApi","false","false","1","V1","[variables('AzureadipConnectionName')]","1","[{""action"": ""Confirm_a_risky_user_as_compromised"", ""method"": ""post"", ""path"": ""/beta/riskyUsers/confirmCompromised""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW-Sentinel (DEPRECATED)","RFI-Playbook-Alert-Importer-LAW-Sentinel/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzuresentinelConnectionName')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Create_incident"", ""method"": ""put"", ""path"": ""[concat('/Incidents/subscriptions/', subscription().subscriptionId,'/resourceGroups/',resourceGroup().name,'/workspaces/',parameters('sentinel_workspace_name') ) ]""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW-Sentinel (DEPRECATED)","RFI-Playbook-Alert-Importer-LAW-Sentinel/azuredeploy.json","azureloganalyticsdatacollector","managedApi","false","false","1","V1","[variables('AzureloganalyticsdatacollectorConnectionName')]","1","[{""action"": ""Send_Data_-_Save_Playbook_alert_to_LogAnalytics_Custom_Log"", ""method"": ""post"", ""path"": ""/api/logs""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-Playbook-Alert-Importer-LAW-Sentinel (DEPRECATED)","RFI-Playbook-Alert-Importer-LAW-Sentinel/azuredeploy.json","RFI-CustomConnector-0-2-0","customApi","true","false","1","V1","[variables('Rfi-Customconnector-0-2-0ConnectionName')]","5","[{""action"": ""Playbook_Alerts_-_Detailed_Identity_Novel_Exposures_alert_data"", ""method"": ""get"", ""path"": ""/playbook-alerts/@{encodeURIComponent(item()?['alert_id'])}""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert_-_Incident_created"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert-_If_user_found"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Update_Playbook_Alert_-_If_user_not_found"", ""method"": ""put"", ""path"": ""/playbook-alerts/update""}, {""action"": ""Playbook_Alerts_-_Search_for_novel_identity_exposures"", ""method"": ""post"", ""path"": ""/playbook-alerts/search""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-add-EntraID-security-group-user","v3.0/RFI-add-EntraID-security-group-user/azuredeploy.json","azuread","managedApi","false","false","1","","[variables('EntraIDConnectionName')]","2","[{""action"": ""Add_risky_user_to_Active_Directory_security_group_for_users_at_risk"", ""method"": ""post"", ""path"": ""/v1.0/groups/@{encodeURIComponent(triggerBody()?['active_directory_security_group_id'])}/members/$ref""}, {""action"": ""Get_User_-_Check_if_the_user_exists_in_Active_Directory"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(variables('user_principal_name'))}""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-confirm-EntraID-risky-user","v3.0/RFI-confirm-EntraID-risky-user/azuredeploy.json","azuread","managedApi","false","false","1","","[variables('EntraIDConnectionName')]","1","[{""action"": ""Get_User_-_Check_if_the_user_exists_in_Active_Directory"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(variables('user_principal_name'))}""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-confirm-EntraID-risky-user","v3.0/RFI-confirm-EntraID-risky-user/azuredeploy.json","azureadip","managedApi","false","false","1","","[variables('EntraIDIdentityProtectionConnectionName')]","1","[{""action"": ""Confirm_the_user_is_indeed_compromised"", ""method"": ""post"", ""path"": ""/beta/riskyUsers/confirmCompromised""}]"
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-lookup-and-save-user","v3.0/RFI-lookup-and-save-user/azuredeploy.json","RFI-CustomConnector-0-1-0","customApi","true","false","1","V1","[variables('IdentityconnectorupdateConnectionName')]","0",""
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-lookup-and-save-user","v3.0/RFI-lookup-and-save-user/azuredeploy.json","azureloganalyticsdatacollector","managedApi","false","false","1","V1","[variables('AzureloganalyticsdatacollectorConnectionName')]","0",""
"Recorded Future Identity","Recorded Future Identity","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Recorded%20Future%20Identity","RFI-lookup-and-save-user","v3.0/RFI-lookup-and-save-user/azuredeploy.json","identityconnectorupdate","managedApi","false","false","0","","","1","[{""action"": ""Credential_Lookup_V2_-_Look_up_credential_data_for_one_or_more_users"", ""method"": ""post"", ""path"": ""/v2/credentials/lookup""}]"
