Entity,Pattern,Field,Value,Comment
Connector,ForcepointNgfwAmaIntegration,description,"The Forcepoint NGFW (Next Generation Firewall) integration allows you to automatically export user-defined Forcepoint NGFW logs into Microsoft Sentinel in real-time. This enriches visibility into user activities recorded by NGFW, enables further correlation with data from Azure workloads and other feeds, and improves monitoring capability with Workbooks inside Microsoft Sentinel.",
Connector,ForcepointNgfwAmaIntegration,collection_method,AMA,
Connector,ForcepointNgfwAmaIntegration,event_vendor,Forcepoint,
Connector,ForcepointNgfwAmaIntegration,event_product,NGFW,
Connector,ForcepointNgfwAmaIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Forcepoint""], ""product"": [""NGFW""]}}",
Connector,ForcepointNgfwAmaIntegration,filter_fields,"CommonSecurityLog.DeviceProduct =~ ""NGFW"" | CommonSecurityLog.DeviceVendor =~ ""Forcepoint""",
Connector,ForcepointNgfwAmaIntegration,tables,CommonSecurityLog,
Connector,ForgeRockIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] ForgeRock Identity Platform
Connector,ForgeRockIntegration,name,ForgeRock Identity Platform Integration,
Connector,ForgeRockIntegration,description,"The ForgeRock Identity Platform provides a single common auditing framework. Extract and aggregate log data across the entire platform with common audit (CAUD) event handlers and unique IDs so that it can be tracked holistically. Open and extensible, you can leverage audit logging and reporting capabilities for integration with Microsoft Sentinel via this CAUD for CEF integration.",
Connector,ForgeRockIntegration,collection_method,MMA,
Connector,ForgeRockIntegration,event_vendor,ForgeRock Inc,
Connector,ForgeRockIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""ForgeRock Inc""], ""product"": []}}",
Connector,ForgeRockIntegration,filter_fields,"CommonSecurityLog.DeviceProduct == ""IDM"" | CommonSecurityLog.DeviceVendor == ""ForgeRock Inc""",
Connector,ForgeRockIntegration,tables,CommonSecurityLog,
Connector,FortinetIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Fortinet via Legacy Agent
Connector,FortinetIntegration,name,Fortinet via Legacy Agent Integration,
Connector,FortinetIntegration,description,"The Fortinet firewall integration allows you to easily connect your Fortinet logs with Microsoft Sentinel, to view dashboards, create custom alerts, and improve investigation. This gives you more insight into your organization's network and improves your security operation capabilities.",
Connector,FortinetIntegration,collection_method,MMA,
Connector,FortinetIntegration,event_vendor,Fortinet,
Connector,FortinetIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Fortinet""], ""product"": []}}",
Connector,FortinetIntegration,filter_fields,"CommonSecurityLog.DeviceProduct startswith ""Fortigate"" | CommonSecurityLog.DeviceVendor == ""Fortinet""",
Connector,FortinetIntegration,tables,CommonSecurityLog,
Connector,FortinetIntegration,additional_information,📖 **Vendor Documentation:** [FortiGate Log Message Fields](https://docs.fortinet.com/document/fortigate/7.4.0/fortios-log-message-reference/357866/log-message-fields) - Complete log field reference with examples,Copied from Fortinet
Connector,FortinetIntegration,additional_information,🛠️ **Device Configuration:** Set Fortinet to send Syslog messages in CEF format to port 514 TCP. Replace 'server <ip address>' with the Syslog agent IP. See [Fortinet Document Library](https://aka.ms/asi-syslog-fortinet-fortinetdocumentlibrary). [Learn more](https://aka.ms/CEF-Fortinet),Copied from Fortinet
Connector,FortinetAmaIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Fortinet via AMA
Connector,FortinetAmaIntegration,name,Fortinet via AMA Integration,
Connector,FortinetAmaIntegration,description,"The Fortinet firewall integration allows you to easily connect your Fortinet logs with Microsoft Sentinel, to view dashboards, create custom alerts, and improve investigation. This gives you more insight into your organization's network and improves your security operation capabilities.",
Connector,FortinetAmaIntegration,collection_method,AMA,
Connector,FortinetAmaIntegration,event_vendor,Fortinet,
Connector,FortinetAmaIntegration,event_product,Fortigate,
Connector,FortinetAmaIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Fortinet""], ""product"": [""Fortigate""]}}",
Connector,FortinetAmaIntegration,filter_fields,"CommonSecurityLog.DeviceProduct =~ ""Fortigate"" | CommonSecurityLog.DeviceProduct startswith ""Fortigate"" | CommonSecurityLog.DeviceVendor =~ ""Fortinet""",
Connector,FortinetAmaIntegration,tables,CommonSecurityLog,
Connector,FortinetAmaIntegration,additional_information,📖 **Vendor Documentation:** [FortiGate Log Message Fields](https://docs.fortinet.com/document/fortigate/7.4.0/fortios-log-message-reference/357866/log-message-fields) - Complete log field reference with examples,Copied from FortinetAma
Connector,FortinetAmaIntegration,additional_information,🛠️ **Device Configuration:** Set Fortinet to send Syslog messages in CEF format to port 514 TCP. Replace 'server <ip address>' with the Syslog agent IP. See [Fortinet Document Library](https://aka.ms/asi-syslog-fortinet-fortinetdocumentlibrary). [Learn more](https://aka.ms/CEF-Fortinet),Copied from FortinetAma
Connector,FortinetFortiWebIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Fortinet FortiWeb Web Application Firewall via Legacy Agent
Connector,FortinetFortiWebIntegration,name,Fortinet FortiWeb Web Application Firewall via Legacy Agent Integration,
Connector,FortinetFortiWebIntegration,description,The [fortiweb](https://www.fortinet.com/products/web-application-firewall/fortiweb) integration provides the capability to ingest Threat Analytics and events into Microsoft Sentinel.,
Connector,FortinetFortiWebIntegration,collection_method,MMA,
Connector,FortinetFortiWebIntegration,event_vendor,Fortinet,
Connector,FortinetFortiWebIntegration,event_product,Fortiweb,
Connector,FortinetFortiWebIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Fortinet""], ""product"": [""Fortiweb""]}}",
Connector,FortinetFortiWebIntegration,filter_fields,"CommonSecurityLog.DeviceProduct == ""Fortiweb"" | CommonSecurityLog.DeviceVendor == ""Fortinet""",
Connector,FortinetFortiWebIntegration,tables,CommonSecurityLog,
Connector,FortinetFortiWebIntegration,additional_information,📖 **Related Documentation:** [fortiweb](https://www.fortinet.com/products/web-application-firewall/fortiweb),
Connector,GCPDNSDataConnectorIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Google Cloud Platform DNS
Connector,GCPDNSDataConnectorIntegration,name,[DEPRECATED] Google Cloud Platform DNS Integration,
Connector,GCPDNSDataConnectorIntegration,description,The Google Cloud Platform DNS integration provides the capability to ingest [Cloud DNS query logs](https://cloud.google.com/dns/docs/monitoring#using_logging) and [Cloud DNS audit logs](https://cloud.google.com/dns/docs/audit-logging) into Microsoft Sentinel using the GCP Logging API. Refer to [GCP Logging API documentation](https://cloud.google.com/logging/docs/api) for more information.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>,
Connector,GCPDNSDataConnectorIntegration,collection_method,Azure Function,
Connector,GCPDNSDataConnectorIntegration,tables,GCP_DNS_CL,
Connector,GCPDNSDataConnectorIntegration,additional_information,📖 **Related Documentation:** [Cloud DNS query logs](https://cloud.google.com/dns/docs/monitoring#using_logging),
Connector,GCPDNSDataConnectorIntegration,additional_information,📖 **Related Documentation:** [Cloud DNS audit logs](https://cloud.google.com/dns/docs/audit-logging),
Connector,GCPDNSDataConnectorIntegration,additional_information,📖 **Related Documentation:** [GCP Logging API documentation](https://cloud.google.com/logging/docs/api),
Connector,GCPDNSDataConnectorIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,GCPDNSDataConnectorIntegration,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,Copied from GCPDNSDataConnector
Connector,GCPIAMDataConnectorIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Google Cloud Platform IAM
Connector,GCPIAMDataConnectorIntegration,name,[DEPRECATED] Google Cloud Platform IAM Integration,
Connector,GCPIAMDataConnectorIntegration,description,The Google Cloud Platform Identity and Access Management (IAM) integration provides the capability to ingest [GCP IAM logs](https://cloud.google.com/iam/docs/audit-logging) into Microsoft Sentinel using the GCP Logging API. Refer to [GCP Logging API documentation](https://cloud.google.com/logging/docs/api) for more information.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>,
Connector,GCPIAMDataConnectorIntegration,collection_method,Azure Function,
Connector,GCPIAMDataConnectorIntegration,tables,GCP_IAM_CL,
Connector,GCPIAMDataConnectorIntegration,additional_information,📖 **Related Documentation:** [GCP IAM logs](https://cloud.google.com/iam/docs/audit-logging),
Connector,GCPIAMDataConnectorIntegration,additional_information,📖 **Related Documentation:** [GCP Logging API documentation](https://cloud.google.com/logging/docs/api),
Connector,GCPIAMDataConnectorIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,GCPIAMDataConnectorIntegration,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,Copied from GCPIAMDataConnector
Connector,GCPMonitorDataConnectorIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Google Cloud Platform Cloud Monitoring
Connector,GCPMonitorDataConnectorIntegration,name,[DEPRECATED] Google Cloud Platform Cloud Monitoring Integration,
Connector,GCPMonitorDataConnectorIntegration,description,The Google Cloud Platform Cloud Monitoring integration provides the capability to ingest [GCP Monitoring metrics](https://cloud.google.com/monitoring/api/metrics_gcp) into Microsoft Sentinel using the GCP Monitoring API. Refer to [GCP Monitoring API documentation](https://cloud.google.com/monitoring/api/v3) for more information.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>,
Connector,GCPMonitorDataConnectorIntegration,collection_method,Azure Function,
Connector,GCPMonitorDataConnectorIntegration,tables,GCP_MONITORING_CL,
Connector,GCPMonitorDataConnectorIntegration,additional_information,📖 **Related Documentation:** [GCP Monitoring metrics](https://cloud.google.com/monitoring/api/metrics_gcp),
Connector,GCPMonitorDataConnectorIntegration,additional_information,📖 **Related Documentation:** [GCP Monitoring API documentation](https://cloud.google.com/monitoring/api/v3),
Connector,GCPMonitorDataConnectorIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,GCPMonitorDataConnectorIntegration,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,Copied from GCPMonitorDataConnector
Connector,GitHubEcAuditLogPollingIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] GitHub Enterprise Audit Log
Connector,GitHubEcAuditLogPollingIntegration,name,GitHub Enterprise Audit Log Integration,
Connector,GitHubEcAuditLogPollingIntegration,description,"The GitHub audit log integration provides the capability to ingest GitHub logs into Microsoft Sentinel. By connecting GitHub audit logs into Microsoft Sentinel, you can view this data in workbooks, use it to create custom alerts, and improve your investigation process. <br><br> **Note:** If you intended to ingest GitHub subscribed events into Microsoft Sentinel, please refer to GitHub (using Webhooks) integration from ""**Data Connectors**"" gallery.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>",
Connector,GitHubEcAuditLogPollingIntegration,collection_method,CCF,
Connector,GitHubEcAuditLogPollingIntegration,tables,GitHubAuditLogPolling_CL; GitHubAuditLogsV2_CL; ImpactedUser,
Connector,GitHubEcAuditLogPollingIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
