"parser_name","parser_title","parser_version","parser_last_updated","parser_category","description","tables","source_file","github_url","solution_name","solution_folder","location","file_type","discovered"
"InfobloxInsightComments","Parser for InfobloxInsightComments","1.0.0","2024-03-06","Microsoft Sentinel Parser","","InfobloxInsightComments_CL","Solutions/Infoblox SOC Insights/Parsers/InfobloxInsightComments.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Infoblox%20SOC%20Insights/Parsers/InfobloxInsightComments.yaml","Infoblox SOC Insights","Infoblox SOC Insights","solution","yaml","false"
"InfobloxInsightEvents","Parser for InfobloxInsightEvents","1.0.0","2024-03-06","Microsoft Sentinel Parser","","InfobloxInsightEvents_CL","Solutions/Infoblox SOC Insights/Parsers/InfobloxInsightEvents.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Infoblox%20SOC%20Insights/Parsers/InfobloxInsightEvents.yaml","Infoblox SOC Insights","Infoblox SOC Insights","solution","yaml","false"
"InfobloxInsightIndicators","Parser for InfobloxInsightIndicators","1.0.0","2024-03-06","Microsoft Sentinel Parser","","InfobloxInsightIndicators_CL","Solutions/Infoblox SOC Insights/Parsers/InfobloxInsightIndicators.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Infoblox%20SOC%20Insights/Parsers/InfobloxInsightIndicators.yaml","Infoblox SOC Insights","Infoblox SOC Insights","solution","yaml","false"
"ISCBind","Parser for ISCBind","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/ISC Bind/Parsers/ISCBind.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/ISC%20Bind/Parsers/ISCBind.yaml","ISC Bind","ISC Bind","solution","yaml","false"
"IvantiUEMEvent","Parser for IvantiUEMEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/Ivanti Unified Endpoint Management/Parsers/IvantiUEMEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Ivanti%20Unified%20Endpoint%20Management/Parsers/IvantiUEMEvent.yaml","Ivanti Unified Endpoint Management","Ivanti Unified Endpoint Management","solution","yaml","false"
"JamfProtectAlerts","Parser for Jamf Protect Alerts","3.3.0","2025-03-25","Microsoft Sentinel Parser","","jamfprotectalerts_CL","Solutions/Jamf Protect/Parsers/JamfProtectAlerts.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Jamf%20Protect/Parsers/JamfProtectAlerts.yaml","Jamf Protect","Jamf Protect","solution","yaml","false"
"JamfProtectNetworkTraffic","Parser for Jamf Protect Security Cloud Network Traffic Events","3.3.0","2025-03-25","Microsoft Sentinel Parser","","jamfprotect_CL","Solutions/Jamf Protect/Parsers/JamfProtectNetworkTraffic.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Jamf%20Protect/Parsers/JamfProtectNetworkTraffic.yaml","Jamf Protect","Jamf Protect","solution","yaml","false"
"JamfProtectTelemetry","Parser for Jamf Protect Telemetry Events","3.3.0","2025-09-02","Microsoft Sentinel Parser","","jamfprotecttelemetryv2_CL","Solutions/Jamf Protect/Parsers/JamfProtectTelemetry.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Jamf%20Protect/Parsers/JamfProtectTelemetry.yaml","Jamf Protect","Jamf Protect","solution","yaml","false"
"JamfProtectThreatEvents","Parser for Jamf Protect Security Cloud Threat Events","3.3.0","2025-03-25","Microsoft Sentinel Parser","","jamfprotect_CL","Solutions/Jamf Protect/Parsers/JamfProtectThreatEvents.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Jamf%20Protect/Parsers/JamfProtectThreatEvents.yaml","Jamf Protect","Jamf Protect","solution","yaml","false"
"JamfProtectUnifiedLogs","Parser for Jamf Protect Unified Log Events","3.3.0","2025-03-25","Microsoft Sentinel Parser","","jamfprotectunifiedlogs_CL","Solutions/Jamf Protect/Parsers/JamfProtectUnifiedLogs.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Jamf%20Protect/Parsers/JamfProtectUnifiedLogs.yaml","Jamf Protect","Jamf Protect","solution","yaml","false"
"JBossEvent","Parser for JBossEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","JBossLogs_CL","Solutions/JBoss/Parsers/JBossEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/JBoss/Parsers/JBossEvent.yaml","JBoss","JBoss","solution","yaml","false"
"JuniperSRX","Parser for JuniperSRX","1.0.0","2023-08-23","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/Juniper SRX/Parsers/JuniperSRX.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Juniper%20SRX/Parsers/JuniperSRX.yaml","Juniper SRX","Juniper SRX","solution","yaml","false"
"JuniperSRX","JuniperSRX","","","","","Syslog","Solutions/Juniper SRX/Parsers/JuniperSRX.txt","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Juniper%20SRX/Parsers/JuniperSRX.txt","Juniper SRX","Juniper SRX","solution","txt","true"
"JuniperIDP","Parser for JuniperIDP","1.0.0","2023-08-23","Microsoft Sentinel Parser","","JuniperIDP_CL","Solutions/JuniperIDP/Parsers/JuniperIDP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/JuniperIDP/Parsers/JuniperIDP.yaml","JuniperIDP","JuniperIDP","solution","yaml","false"
"LookoutEvents","Parser for LookoutEvents","3.1.0","2025-12-18","Microsoft Sentinel Parser","","LookoutMtdV2_CL","Solutions/Lookout/Parsers/LookoutEvents.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Lookout/Parsers/LookoutEvents.yaml","Lookout","Lookout","solution","yaml","false"
"LookoutCSActivities","Parser for LookoutCSActivities","1.0.0","2023-08-23","Microsoft Sentinel Parser","","LookoutCloudSecurity_CL","Solutions/Lookout Cloud Security Platform for Microsoft Sentinel/Parsers/LookoutCSActivities.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Lookout%20Cloud%20Security%20Platform%20for%20Microsoft%20Sentinel/Parsers/LookoutCSActivities.yaml","Lookout Cloud Security Platform for Microsoft Sentinel","Lookout Cloud Security Platform for Microsoft Sentinel","solution","yaml","false"
"LookoutCSAnomalies","Parser for LookoutCSAnomalies","1.0.0","2023-08-23","Microsoft Sentinel Parser","","LookoutCloudSecurity_CL","Solutions/Lookout Cloud Security Platform for Microsoft Sentinel/Parsers/LookoutCSAnomalies.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Lookout%20Cloud%20Security%20Platform%20for%20Microsoft%20Sentinel/Parsers/LookoutCSAnomalies.yaml","Lookout Cloud Security Platform for Microsoft Sentinel","Lookout Cloud Security Platform for Microsoft Sentinel","solution","yaml","false"
"LookoutCSViolations","Parser for LookoutCSViolations","1.0.0","2023-08-23","Microsoft Sentinel Parser","","LookoutCloudSecurity_CL","Solutions/Lookout Cloud Security Platform for Microsoft Sentinel/Parsers/LookoutCSViolations.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Lookout%20Cloud%20Security%20Platform%20for%20Microsoft%20Sentinel/Parsers/LookoutCSViolations.yaml","Lookout Cloud Security Platform for Microsoft Sentinel","Lookout Cloud Security Platform for Microsoft Sentinel","solution","yaml","false"
"MarkLogicAudit","Parser for MarkLogicAudit","1.0.0","2023-08-23","Microsoft Sentinel Parser","","MarkLogicAudit_CL, event","Solutions/MarkLogicAudit/Parsers/MarkLogicAudit.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/MarkLogicAudit/Parsers/MarkLogicAudit.yaml","MarkLogicAudit","MarkLogicAudit","solution","yaml","false"
"MarkLogicAudit","MarkLogicAudit","","","","","MarkLogicAudit_CL, event","Solutions/MarkLogicAudit/Parsers/MarkLogicAudit.txt","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/MarkLogicAudit/Parsers/MarkLogicAudit.txt","MarkLogicAudit","MarkLogicAudit","solution","txt","true"
"McAfeeEPOEvent","Parser for McAfeeEPOEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/McAfee ePolicy Orchestrator/Parsers/McAfeeEPOEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/McAfee%20ePolicy%20Orchestrator/Parsers/McAfeeEPOEvent.yaml","McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","solution","yaml","false"
"McAfeeNSPEvent","Parser for McAfeeNSPEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/McAfee Network Security Platform/Parsers/McAfeeNSPEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/McAfee%20Network%20Security%20Platform/Parsers/McAfeeNSPEvent.yaml","McAfee Network Security Platform","McAfee Network Security Platform","solution","yaml","false"
"DataverseSharePointSites","DataverseSharePointSites","3.2.0","2024-11-18","MSBizAppsFunctions","DataverseSharePointSites","","Solutions/Microsoft Business Applications/Parsers/DataverseSharePointSites.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications/Parsers/DataverseSharePointSites.yaml","Microsoft Business Applications","Microsoft Business Applications","solution","yaml","false"
"MSBizAppsNetworkAddresses","MSBizAppsNetworkAddresses","3.2.0","2024-11-13","MSBizAppsFunctions","MSBizAppsNetworkAddresses","","Solutions/Microsoft Business Applications/Parsers/MSBizAppsNetworkAddresses.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications/Parsers/MSBizAppsNetworkAddresses.yaml","Microsoft Business Applications","Microsoft Business Applications","solution","yaml","false"
"MSBizAppsOrgSettings","MSBizAppsOrgSettings","3.2.0","2024-11-16","MSBizAppsFunctions","MSBizAppsOrgSettings","","Solutions/Microsoft Business Applications/Parsers/MSBizAppsOrgSettings.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications/Parsers/MSBizAppsOrgSettings.yaml","Microsoft Business Applications","Microsoft Business Applications","solution","yaml","false"
"MSBizAppsTerminatedEmployees","MSBizAppsTerminatedEmployees","3.0.1","2024-01-26","MSBizAppsFunctions","MSBizAppsTerminatedEmployees","","Solutions/Microsoft Business Applications/Parsers/MSBizAppsTerminatedEmployees.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications/Parsers/MSBizAppsTerminatedEmployees.yaml","Microsoft Business Applications","Microsoft Business Applications","solution","yaml","false"
"MSBizAppsVIPUsers","MSBizAppsVIPUsers","3.2.0","2024-11-13","MSBizAppsFunctions","MSBizAppsVIPUsers","","Solutions/Microsoft Business Applications/Parsers/MSBizAppsVIPUsers.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications/Parsers/MSBizAppsVIPUsers.yaml","Microsoft Business Applications","Microsoft Business Applications","solution","yaml","false"
"ExchangeAdminAuditLogs","Parser for ExchangeAdminAuditLogs","1.3.1","2025-03-11","Microsoft Sentinel Parser","","Event","Solutions/Microsoft Exchange Security - Exchange On-Premises/Parsers/ExchangeAdminAuditLogs.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20On-Premises/Parsers/ExchangeAdminAuditLogs.yaml","Microsoft Exchange Security - Exchange On-Premises","Microsoft Exchange Security - Exchange On-Premises","solution","yaml","false"
"ExchangeConfiguration","Parser for ExchangeConfiguration","1.6.1","2023-12-19","Microsoft Sentinel Parser","The list of section to query. Default is all.","","Solutions/Microsoft Exchange Security - Exchange On-Premises/Parsers/ExchangeConfiguration.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20On-Premises/Parsers/ExchangeConfiguration.yaml","Microsoft Exchange Security - Exchange On-Premises","Microsoft Exchange Security - Exchange On-Premises","solution","yaml","false"
"ExchangeEnvironmentList","Parser for ExchangeEnvironmentList","1.0.1","2023-09-13","Microsoft Sentinel Parser","The target environment to query. Valid values are ""On-Premises"" or ""Online"". Default is ""On-Premises"".","","Solutions/Microsoft Exchange Security - Exchange On-Premises/Parsers/ExchangeEnvironmentList.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20On-Premises/Parsers/ExchangeEnvironmentList.yaml","Microsoft Exchange Security - Exchange On-Premises","Microsoft Exchange Security - Exchange On-Premises","solution","yaml","false"
"MESCheckVIP","Parser for VIP Check for Exchange","1.0.0","2023-11-01","Microsoft Sentinel Parser","The user to verifiy if is a VIP or not. Default value is ""all"".","","Solutions/Microsoft Exchange Security - Exchange On-Premises/Parsers/MESCheckVIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20On-Premises/Parsers/MESCheckVIP.yaml","Microsoft Exchange Security - Exchange On-Premises","Microsoft Exchange Security - Exchange On-Premises","solution","yaml","false"
"MESCompareDataOnPMRA","Parser for MRA Configuration Data Comparison On-Premises","1.0.0","2024-08-30","Microsoft Sentinel Parser","The Section to compare. Default value is """".","ESIExchangeConfig_CL","Solutions/Microsoft Exchange Security - Exchange On-Premises/Parsers/MESCompareDataOnPMRA.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20On-Premises/Parsers/MESCompareDataOnPMRA.yaml","Microsoft Exchange Security - Exchange On-Premises","Microsoft Exchange Security - Exchange On-Premises","solution","yaml","false"
"ExchangeConfiguration","Parser for ExchangeConfiguration","1.6.2","2024-04-12","Microsoft Sentinel Parser","The list of section to query. Default is all.","","Solutions/Microsoft Exchange Security - Exchange Online/Parsers/ExchangeConfiguration.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20Online/Parsers/ExchangeConfiguration.yaml","Microsoft Exchange Security - Exchange Online","Microsoft Exchange Security - Exchange Online","solution","yaml","false"
"ExchangeEnvironmentList","Parser for ExchangeEnvironmentList","1.0.1","2023-09-13","Microsoft Sentinel Parser","The target environment to query. Valid values are ""On-Premises"" or ""Online"". Default is ""On-Premises"".","","Solutions/Microsoft Exchange Security - Exchange Online/Parsers/ExchangeEnvironmentList.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20Online/Parsers/ExchangeEnvironmentList.yaml","Microsoft Exchange Security - Exchange Online","Microsoft Exchange Security - Exchange Online","solution","yaml","false"
"MESCheckOnlineVIP","Parser for VIP Check for Exchange Online","1.0.0","2024-02-25","Microsoft Sentinel Parser","The user to verifiy if is a VIP or not. Default value is ""all"".","","Solutions/Microsoft Exchange Security - Exchange Online/Parsers/MESCheckOnlineVIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20Online/Parsers/MESCheckOnlineVIP.yaml","Microsoft Exchange Security - Exchange Online","Microsoft Exchange Security - Exchange Online","solution","yaml","false"
"MESCompareDataMRA","Parser for MRA Configuration Data Comparison","1.1.0","2024-08-30","Microsoft Sentinel Parser","The Section to compare. Default value is """".","ESIExchangeOnlineConfig_CL","Solutions/Microsoft Exchange Security - Exchange Online/Parsers/MESCompareDataMRA.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20Online/Parsers/MESCompareDataMRA.yaml","Microsoft Exchange Security - Exchange Online","Microsoft Exchange Security - Exchange Online","solution","yaml","false"
"MESOfficeActivityLogs","Parser for Office Activity Logs","1.0.0","2024-02-25","Microsoft Sentinel Parser","","OfficeActivity","Solutions/Microsoft Exchange Security - Exchange Online/Parsers/MESOfficeActivityLogs.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Exchange%20Security%20-%20Exchange%20Online/Parsers/MESOfficeActivityLogs.yaml","Microsoft Exchange Security - Exchange Online","Microsoft Exchange Security - Exchange Online","solution","yaml","false"
"AssignedIPAddress","Parser for AssignedIPAddress","1.0.0","2023-08-23","Microsoft Sentinel Parser","","DeviceNetworkInfo","Solutions/MicrosoftDefenderForEndpoint/Parsers/AssignedIPAddress.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/MicrosoftDefenderForEndpoint/Parsers/AssignedIPAddress.yaml","MicrosoftDefenderForEndpoint","MicrosoftDefenderForEndpoint","solution","yaml","false"
"Devicefromip","Parser for Devicefromip","1.0.0","2023-08-23","Microsoft Sentinel Parser","","DeviceNetworkInfo","Solutions/MicrosoftDefenderForEndpoint/Parsers/Devicefromip.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/MicrosoftDefenderForEndpoint/Parsers/Devicefromip.yaml","MicrosoftDefenderForEndpoint","MicrosoftDefenderForEndpoint","solution","yaml","false"
"AwarenessPerformanceDetails","Parser for Mimecast Awareness Training Performance Details","1.0.1","2025-10-17","Microsoft Sentinel Parser","","Awareness_Performance_Details_CL","Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_Performane_Detail.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_Performane_Detail.yaml","Mimecast","Mimecast","solution","yaml","false"
"AwarenessSafeScore","Parser for Mimecast Awareness Training Safe Score","1.0.1","2025-10-17","Microsoft Sentinel Parser","","Awareness_SafeScore_Details_CL","Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_Safe_Score.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_Safe_Score.yaml","Mimecast","Mimecast","solution","yaml","false"
"AwarenessUserData","Parser for Mimecast Awareness Training User Data","1.0.1","2025-10-17","Microsoft Sentinel Parser","","Awareness_User_Data_CL","Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_User_Data.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_User_Data.yaml","Mimecast","Mimecast","solution","yaml","false"
"AwarenessWatchlist","Parser for Mimecast Awareness Training Watchlist","1.0.1","2025-10-17","Microsoft Sentinel Parser","","Awareness_Watchlist_Details_CL","Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_Watchlist.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastAT/Mimecast_AT_Watchlist.yaml","Mimecast","Mimecast","solution","yaml","false"
"MimecastAudit","Parser for MimecastAudit","1.0.1","2025-10-23","Microsoft Sentinel Parser","","Audit_CL, Event","Solutions/Mimecast/Parsers/MimecastAudit/Mimecast_Audit.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastAudit/Mimecast_Audit.yaml","Mimecast","Mimecast","solution","yaml","false"
"MimecastCloudIntegrated","Parser for Mimecast Cloud Integrated","1.0.1","2025-10-23","Microsoft Sentinel Parser","","Cloud_Integrated_CL","Solutions/Mimecast/Parsers/MimecastCI/Mimecast_Cloud_Integrated.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastCI/Mimecast_Cloud_Integrated.yaml","Mimecast","Mimecast","solution","yaml","false"
"MimecastCG","Parser for Mimecast SEG Cloud Gateway","1.0.1","2025-10-29","Microsoft Sentinel Parser","","Seg_Cg_CL","Solutions/Mimecast/Parsers/MimecastSEG/Mimecast_SEG_CG.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastSEG/Mimecast_SEG_CG.yaml","Mimecast","Mimecast","solution","yaml","false"
"MimecastDLP","Parser for Mimecast SEG Data Leak Prevention","1.0.1","2025-10-29","Microsoft Sentinel Parser","","Seg_Dlp_CL","Solutions/Mimecast/Parsers/MimecastSEG/Mimecast_SEG_DLP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Mimecast/Parsers/MimecastSEG/Mimecast_SEG_DLP.yaml","Mimecast","Mimecast","solution","yaml","false"
