parser_name,equivalent_builtin,schema,schema_version,parser_type,parser_title,parser_version,parser_last_updated,product_name,description,tables,sub_parsers,parser_params,references,source_file,github_url
ASimNetworkSessionWatchGuardFirewareOS,_ASim_NetworkSession_WatchGuardFirewareOS,NetworkSession,0.2.4,source,Network Session ASIM parser for WatchGuard Fireware OS,0.1.4,"Aug 29th, 2022",WatchGuard Fireware OS,This ASIM parser supports normalizing WatchGuard Fireware OS logs to the ASIM Network Session normalized schema.,Syslog,,disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https:/aka.ms/AboutASIM),Parsers\ASimNetworkSession\Parsers\ASimNetworkSessionWatchGuardFirewareOS.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/ASimNetworkSessionWatchGuardFirewareOS.yaml
ASimNetworkSessionZscalerZIA,_ASim_NetworkSession_ZscalerZIA,NetworkSession,0.2.2,source,Network Session ASIM parser for Zscaler ZIA Firewall,0.4,"Dec 11, 2022",Zscaler ZIA Firewall,This ASIM parser supports normalizing Zscaler ZIA proxy logs produced by the Microsoft Sentinel Zscaler connector to the ASIM Network Session normalized schema.,CommonSecurityLog,,disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https:/aka.ms/AboutASIM);[Zscaler Connector](https://docs.microsoft.com/azure/sentinel/data-connectors-reference#zscaler);[Zscaler Sentinel deployment guide](https://help.zscaler.com/zia/zscaler-microsoft-azure-sentinel-deployment-guide),Parsers\ASimNetworkSession\Parsers\ASimNetworkSessionzScalerZIA.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/ASimNetworkSessionzScalerZIA.yaml
imNetworkSession,_Im_NetworkSession,NetworkSession,0.2.0,union,Network Session ASIM filtering parser,0.6.2,"Jun 20, 2024",Source agnostic,This ASIM parser supports filtering and normalizing Network Session logs from all supported sources to the ASIM Network Session normalized schema.,,_Im_NetworkSession_Empty;_Im_NetworkSession_Microsoft365Defender;_Im_NetworkSession_LinuxSysmon;_Im_NetworkSession_MD4IoTAgent;_Im_NetworkSession_MD4IoTSensor;_Im_NetworkSession_MicrosoftWindowsEventFirewall;_Im_NetworkSession_MicrosoftSecurityEventFirewall;_Im_NetworkSession_ZscalerZIA;_Im_NetworkSession_PaloAltoCEF;_Im_NetworkSession_VMConnection;_Im_NetworkSession_AWSVPC;_Im_NetworkSession_AzureFirewall;_Im_NetworkSession_AzureNSG;_Im_NetworkSession_VectraAI;_Im_NetworkSession_CiscoMeraki;_Im_NetworkSession_CiscoMerakiSyslog;_Im_NetworkSession_AppGateSDP;_Im_NetworkSession_FortinetFortiGate;_im_NetworkSession_CorelightZeek;_Im_NetworkSession_CheckPointFirewall;_Im_NetworkSession_WatchGuardFirewareOS;_Im_NetworkSession_CiscoASA;_Im_NetworkSession_ForcePointFirewall;_Im_NetworkSession_Native;_Im_NetworkSession_CiscoMeraki;_Im_NetworkSession_CiscoISE;_Im_NetworkSession_BarracudaWAF;_Im_NetworkSession_BarracudaCEF;_Im_NetworkSession_SentinelOne;_Im_NetworkSession_CiscoFirepower;_Im_NetworkSession_CrowdStrikeFalconHost;_Im_NetworkSession_VMwareCarbonBlackCloud;_Im_NetworkSession_PaloAltoCortexDataLake;_Im_NetworkSession_SonicWallFirewall;_Im_NetworkSession_MicrosoftSysmon;_Im_NetworkSession_MicrosoftSysmonWindowsEvent;_Im_NetworkSession_IllumioSaaSCore;_Im_NetworkSession_NTANetAnalytics,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;pack:bool=False,[ASIM NetworkSession Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimNetworkSession\Parsers\imNetworkSession.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/imNetworkSession.yaml
vimNetworkSessionAppGateSDP,_Im_NetworkSession_AppGateSDP,NetworkSession,0.2.2,source,Network Session ASIM filtering parser for AppGate SDP,0.2.0,Feb 19 2023,AppGate SDP,This ASIM parser supports filtering and normalizing AppGate SDP with event type 'ip-access' logs to the ASIM Network Session normalized schema.,Syslog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionAppGateSDP.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionAppGateSDP.yaml
vimNetworkSessionAWSVPC,_Im_NetworkSession_AWSVPC,NetworkSession,0.2.3,source,Network Session ASIM filtering parser for AWS VPC logs,0.3.1,"March 05, 2024",AWS VPC,This ASIM parser supports normalizing and filtering AWS VPC logs produced by the Microsoft Sentinel AWS S3 connector to the ASIM Network Session normalized schema.,AWSVPCFlow,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Logging IP traffic with VPC Flow Logs](https://docs.aws.amazon.com/vpc/latest/userguide/flow-logs.html),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionAWSVPC.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionAWSVPC.yaml
vimNetworkSessionAzureFirewall,_Im_NetworkSession_AzureFirewall,NetworkSession,0.2.6,source,Network Session ASIM filtering parser for Azure Firewall logs,0.2.0,"Dec 3, 2025",Azure Firewall,This ASIM parser supports filtering and normalizing Azure Firewall logs to the ASIM Network Session normalized schema. This parser is partially based on a work by [Koos Goossens](https://github.com/TheCloudScout).,ALERT;AZFWIdpsSignature;AZFWNatRule;AZFWNetworkRule;AZFWThreatIntel;AzureDiagnostics;Event,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionAzureFirewall.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionAzureFirewall.yaml
vimNetworkSessionAzureNSG,_Im_NetworkSession_AzureNSG,NetworkSession,0.2.3,source,Network Session ASIM filtering parser for Azure NSG flows,0.1.1,"Jul 3rd, 2021",Azure NSG flows,This ASIM parser supports normalizing and filtering Azure Azure Network Security Groups (NSG) flows to the ASIM Network Session normalized schema.,AzureNetworkAnalytics_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionAzureNSG.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionAzureNSG.yaml
vimNetworkSessionBarracudaCEF,_Im_NetworkSession_BarracudaCEF,NetworkSession,0.2.6,source,Network Session ASIM filtering parser for Barracuda WAF,0.2.1,"Jul 17, 2024",Barracuda WAF,This ASIM parser supports normalizing Barracuda WAF logs ingested in 'CommonSecurityLog' table to the ASIM Web Session normalized schema.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Logs type Description in Barracuda WAF](https://campus.barracuda.com/product/webapplicationfirewall/doc/78810008/types-of-logs/),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionBarracudaCEF.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionBarracudaCEF.yaml
vimNetworkSessionBarracudaWAF,_Im_NetworkSession_BarracudaWAF,NetworkSession,0.2.6,source,Network Session ASIM filtering parser for Barracuda WAF,0.2.1,"Jul 17, 2024",Barracuda WAF,This ASIM parser supports normalizing Barracuda WAF logs ingested in 'barracuda_CL' tablet o the ASIM Web Session normalized schema.,barracuda_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Logs type Description in Barracuda WAF](https://campus.barracuda.com/product/webapplicationfirewall/doc/78810008/types-of-logs/),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionBarracudaWAF.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionBarracudaWAF.yaml
vimNetworkSessionCheckPointFirewall,_Im_NetworkSession_CheckPointFirewall,NetworkSession,0.2.6,source,Network Session ASIM parser for Check Point Firewall,1.2.0,"Nov 26, 2025",CheckPointFirewall,This ASIM parser supports normalizing Check Point VPN-1 & Firewall-1 logs  coming from CEF  Data Connector to the ASIM Network Session normalized schema.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Field Description in Check Point Logs](https://supportcenter.checkpoint.com/supportcenter/portal?eventSubmit_doGoviewsolutiondetails=&solutionid=sk144192),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCheckPointFirewall.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCheckPointFirewall.yaml
vimNetworkSessionCiscoASA,_Im_NetworkSession_CiscoASA,NetworkSession,0.2.6,source,Network Session ASIM parser for Cisco ASA,1.1.0,"Jan 09, 2025",CiscoASA,This ASIM parser supports normalizing commonly used Cisco ASA messages collected using the CEF Data Connector to the ASIM Network Session normalized schema.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Message code Description in Cisco ASA](https://aka.ms/ciscoasamessagecodes),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCiscoASA.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCiscoASA.yaml
vimNetworkSessionCiscoFirepower,_Im_NetworkSession_CiscoFirepower,NetworkSession,0.2.6,source,Network Session ASIM parser for Cisco Firepower,0.1.0,"Oct 30, 2023",Cisco Firepower,This ASIM parser supports normalizing commonly used Cisco Firepower messages collected using the CEF Data Connector to the ASIM Network Session normalized schema.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Cisco Firepower Documentation](https://github.com/CiscoSecurity/fp-05-firepower-cli/tree/master/estreamer https://www.cisco.com/c/en/us/td/docs/security/firepower/620/api/eStreamer/EventStreamerIntegrationGuide/IS-DCRecords.html#12231 https://www.cisco.com/c/en/us/td/docs/security/firepower/620/api/eStreamer/EventStreamerIntegrationGuide/IS-DCRecords.html#88152 https://www.cisco.com/c/en/us/td/docs/security/firepower/620/api/eStreamer/EventStreamerIntegrationGuide/RNA-Records.html#48231),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCiscoFirepower.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCiscoFirepower.yaml
vimNetworkSessionCiscoISE,_Im_NetworkSession_CiscoISE,NetworkSession,0.2.6,source,Network Session ASIM filtering parser for Cisco ISE,1.1.0,"July 10, 2023",Cisco ISE,This ASIM parser supports normalizing Cisco ISE Events produced by the Microsoft Sentinel Cisco ISE connector to the ASIM Network Session normalized schema.,,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Organization Application Security Events](https://www.cisco.com/c/en/us/td/docs/security/ise/3-2/admin_guide/b_ise_admin_3_2/b_ISE_admin_32_maintain_monitor.html#ID58),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCiscoISE.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCiscoISE.yaml
vimNetworkSessionCiscoMeraki,_Im_NetworkSession_CiscoMeraki,NetworkSession,0.2.6,source,Network Session ASIM filtering parser for Cisco Meraki,1.2.2,"Jun 26, 2025",Cisco Meraki,"This ASIM parser supports normalizing Cisco Meraki logs ingested in 'meraki_CL' to the ASIM Network Session normalized schema. Cisco Meraki events are generated from network activity and security events from Meraki devices such as firewalls, switches, and access points. These logs are captured through the Cisco Meraki Sentinel connector which uses a Linux agent to collect logs in Syslog format.",Update;meraki_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);dvcaction:dynamic=dynamic([]);hostname_has_any:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Cisco Meraki Documentation](https://documentation.meraki.com/General_Administration/Monitoring_and_Reporting/Syslog_Event_Types_and_Log_Samples),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCiscoMeraki.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCiscoMeraki.yaml
vimNetworkSessionCiscoMerakiSyslog,_Im_NetworkSession_CiscoMerakiSyslog,NetworkSession,0.2.6,source,Network Session ASIM filtering parser for Cisco Meraki,1.2.2,"Nov 23, 2025",Cisco Meraki,"This ASIM parser supports normalizing Cisco Meraki logs ingested in 'Syslog' to the ASIM Network Session normalized schema. Cisco Meraki events are generated from network activity and security events from Meraki devices such as firewalls, switches, and access points. These logs are captured through the Cisco Meraki Sentinel connector which uses a Linux agent to collect logs in Syslog format.",Syslog;Update,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);dvcaction:dynamic=dynamic([]);hostname_has_any:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https://aka.ms/AboutASIM);[Cisco Meraki Documentation](https://documentation.meraki.com/General_Administration/Monitoring_and_Reporting/Syslog_Event_Types_and_Log_Samples),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCiscoMerakiSyslog.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCiscoMerakiSyslog.yaml
vimNetworkSessionCorelightZeek,_im_NetworkSession_CorelightZeek,NetworkSession,0.2.4,source,Network Session ASIM filtering parser for Corelight Zeek,0.2.1,Mar 26 2024,Corelight Zeek,This ASIM parser supports filtering and normalizing Corelight Zeek Connection logs to the ASIM Network Session normalized schema.,Corelight_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr_has_any_prefix:dynamic=dynamic([]);dstipaddr_has_any_prefix:dynamic=dynamic([]);ipaddr_has_any_prefix:dynamic=dynamic([]);dstportnumber:int=int(null);hostname_has_any:dynamic=dynamic([]);dvcaction:dynamic=dynamic([]);eventresult:string=*;disabled:bool=False,[ASIM Network Session Schema](https://aka.ms/ASimNetworkSessionDoc);[ASIM](https:/aka.ms/AboutASIM),Parsers\ASimNetworkSession\Parsers\vimNetworkSessionCorelightZeek.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimNetworkSession/Parsers/vimNetworkSessionCorelightZeek.yaml
