schema,schema_type,field_name,field_class,physical_type,logical_type,entity,role,field_group,source,aliased_field,allowed_values,conditional_on,description,example,note,doc_url,section_title,original_description,in_tester,tester_class,tester_type,tester_logical_type,tester_allowed_values,tester_aliased,in_physical_table,physical_table_type,physical_table_names
NetworkSession,event,SrcAppType,Optional,string,AppType,application,src,entity,SchemaDoc,,Process|Service|Resource|URL|SaaS application|CSP|Other,,"The type of the source application. For a list of allowed values and further information, refer to AppType in the Schema Overview article.<br><br>This field is mandatory if SrcAppName or SrcAppId are used.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source application fields,"The type of the source application. For a list of allowed values and further information, refer to [AppType](normalization-about-schemas.md#apptype) in the [Schema Overview article](normalization-about-schemas.md).<br><br>This field is mandatory if [SrcAppName](#srcappname) or [SrcAppId](#srcappid) are used.",True,,,Enumerated,Process|Service|Resource|URL|SaaS application|Other,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcBytes,Recommended,long,,device,src,schema,SchemaDoc,,,,"The number of bytes sent from the source to the destination for the connection or session. If the event is aggregated, **SrcBytes** should be the sum over all aggregated sessions.",46536,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"The number of bytes sent from the source to the destination for the connection or session. If the event is aggregated, **SrcBytes** should be the sum over all aggregated sessions.<br><br>Example: `46536`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDNUsername,Optional,string,,user,src,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,,,,,,,,,
NetworkSession,event,SrcDescription,Optional,string,,device,src,entity,SchemaDoc,,,,A descriptive text associated with the device.,Primary Domain Controller,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,A descriptive text associated with the device. For example: `Primary Domain Controller`.,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDeviceType,Optional,string,DeviceType,device,src,entity,SchemaDoc,,Computer|Mobile Device|IOT Device|Other,,"The type of the source device. For a list of allowed values and further information, refer to DeviceType in the Schema Overview article.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"The type of the source device. For a list of allowed values and further information, refer to [DeviceType](normalization-about-schemas.md#devicetype) in the [Schema Overview article](normalization-about-schemas.md).",True,,,Enumerated,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDomain,Recommended,string,Domain,device,src,entity,SchemaDoc,,,,The domain of the source device.,Contoso,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The domain of the source device.<br><br>Example: `Contoso`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDomainType,Conditional,string,DomainType,device,src,entity,SchemaDoc,,FQDN|Windows,SrcDomain,"The type of SrcDomain. For a list of allowed values and further information, refer to DomainType in the Schema Overview article.<br><br>Required if SrcDomain is used.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"The type of [SrcDomain](#srcdomain). For a list of allowed values and further information, refer to [DomainType](normalization-entity-device.md#domaintype) in the [Schema Overview article](normalization-about-schemas.md).<br><br>Required if [SrcDomain](#srcdomain) is used.",True,,,Enumerated,Windows|FQDN|ResourceGroup,SrcDomain,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDvcAction,Optional,string,,device,src,,EntityExtension,,,,"For reporting security systems, the action taken by the system, if applicable.",Blocked,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcAwsVpcId,Optional,string,,device,src,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcAzureResourceId,Optional,string,,device,src,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcId,Optional,string,,device,src,entity,SchemaDoc,,,,"The ID of the source device. If multiple IDs are available, use the most important one, and store the others in the fields `SrcDvc<DvcIdType>`.",ac7e9755-8eae-4ffc-8a02-50ed7a2216c3,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"The ID of the source device. If multiple IDs are available, use the most important one, and store the others in the fields `SrcDvc<DvcIdType>`.<br><br>Example: `ac7e9755-8eae-4ffc-8a02-50ed7a2216c3`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDvcIdType,Conditional,string,DvcIdType,device,src,entity,SchemaDoc,,MDEid|AzureResourceId|MD4IoTid|VMConnectionId|AwsVpcId|VectraId|Other,SrcDvcId,"The type of SrcDvcId. For a list of allowed values and further information, refer to DvcIdType in the Schema Overview article.",,This field is required if SrcDvcId is used.,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"The type of [SrcDvcId](#srcdvcid). For a list of allowed values and further information, refer to [DvcIdType](normalization-entity-device.md#dvcidtype) in the [Schema Overview article](normalization-about-schemas.md). <br><br>**Note**: This field is required if [SrcDvcId](#srcdvcid) is used.",True,,,Enumerated,AzureResourceId|MDEid|MD4IoTid|VMConnectionId|AwsVpcId|VectraId|ForcepointId|AppGateId|Other,SrcDvcId,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcDvcMD4IoTid,Optional,string,,device,src,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcMDEid,Optional,string,,device,src,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcOriginalAction,Optional,string,,device,src,,EntityExtension,,,,The original DvcAction as provided by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcOs,Optional,string,,device,src,,EntityExtension,,,,The operating system running on the device on which the event occurred or which reported the event.,Windows,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcOsVersion,Optional,string,,device,src,,EntityExtension,,,,The version of the operating system on the device on which the event occurred or which reported the event.,10,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcScope,Optional,string,,device,src,entity,SchemaDoc,,,,The cloud platform scope the device belongs to. **SrcDvcScope** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The cloud platform scope the device belongs to. **SrcDvcScope** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,,,
NetworkSession,event,SrcDvcScopeId,Optional,string,,device,src,entity,SchemaDoc,,,,The cloud platform scope ID the device belongs to. **SrcDvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The cloud platform scope ID the device belongs to. **SrcDvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,,,
NetworkSession,event,SrcDvcVMConnectionId,Optional,string,,device,src,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcDvcVectraId,Optional,string,,device,src,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,SrcFQDN,Optional,string,FQDN,device,src,entity,SchemaDoc,,,,"The source device hostname, including domain information when available.",Contoso\DESKTOP-1282V4D,This field supports both traditional FQDN format and Windows domain\hostname format. The SrcDomainType field reflects the format used.,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"The source device hostname, including domain information when available. <br><br>**Note**: This field supports both traditional FQDN format and Windows domain\hostname format. The [SrcDomainType](#srcdomaintype) field reflects the format used. <br><br>Example: `Contoso\DESKTOP-1282V4D`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcGeoCity,Optional,string,City,device,src,entity,SchemaDoc,,,,The city associated with the source IP address.,Burlington,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The city associated with the source IP address.<br><br>Example: `Burlington`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcGeoCountry,Optional,string,Country,device,src,entity,SchemaDoc,,,,The country/region associated with the source IP address.,USA,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The country/region associated with the source IP address.<br><br>Example: `USA`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcGeoLatitude,Optional,real,Latitude,device,src,entity,SchemaDoc,,,,The latitude of the geographical coordinate associated with the source IP address.,44.475833,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The latitude of the geographical coordinate associated with the source IP address.<br><br>Example: `44.475833`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcGeoLongitude,Optional,real,Longitude,device,src,entity,SchemaDoc,,,,The longitude of the geographical coordinate associated with the source IP address.,73.211944,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The longitude of the geographical coordinate associated with the source IP address.<br><br>Example: `73.211944`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcGeoRegion,Optional,string,Region,device,src,entity,SchemaDoc,,,,The region associated with the source IP address.,Vermont,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,The region associated with the source IP address.<br><br>Example: `Vermont`,True,,,,,,True,,ASimNetworkSessionLogs
