2022-05-15 00:00:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598000/usage.xml; database=Meters; success=true;
2022-05-15 13:17:00.366 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 13:17:00.381 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/forest-hour.xml; database=Meters; success=true;
2022-05-15 13:18:00.219 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645880/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:18:00.243 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645880/server-raw.xml; database=Meters; success=true;
2022-05-15 13:18:00.248 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645880/host-raw.xml; database=Meters; success=true;
2022-05-15 13:18:00.251 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645880/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:19:00.155 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645940/host-raw.xml; database=Meters; success=true;
2022-05-15 13:19:00.161 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645940/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:19:00.180 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645940/server-raw.xml; database=Meters; success=true;
2022-05-15 13:19:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652645940/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:20:00.169 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646000/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:20:00.188 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646000/server-raw.xml; database=Meters; success=true;
2022-05-15 13:20:00.191 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646000/host-raw.xml; database=Meters; success=true;
2022-05-15 13:20:00.194 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646000/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:21:00.203 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646060/server-raw.xml; database=Meters; success=true;
2022-05-15 13:21:00.209 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646060/host-raw.xml; database=Meters; success=true;
2022-05-15 13:21:00.212 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646060/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:21:00.227 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646060/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:22:00.084 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646120/server-raw.xml; database=Meters; success=true;
2022-05-15 13:22:00.090 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646120/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:22:00.106 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646120/host-raw.xml; database=Meters; success=true;
2022-05-15 13:22:00.109 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646120/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:23:00.200 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646180/server-raw.xml; database=Meters; success=true;
2022-05-15 13:23:00.207 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/host-hour.xml; database=Meters; success=true;
2022-05-15 13:23:00.210 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 13:23:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/databases-hour.xml; database=Meters; success=true;
2022-05-15 13:23:00.236 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646180/host-raw.xml; database=Meters; success=true;
2022-05-15 13:23:00.240 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/server-hour.xml; database=Meters; success=true;
2022-05-15 13:23:00.244 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646180/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:23:00.262 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 13:23:00.281 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 13:23:00.285 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 13:23:00.305 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646180/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:23:00.323 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/forest-hour.xml; database=Meters; success=true;
2022-05-15 13:24:00.053 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646240/server-raw.xml; database=Meters; success=true;
2022-05-15 13:24:00.059 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646240/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:24:00.074 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646240/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:24:00.090 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646240/host-raw.xml; database=Meters; success=true;
2022-05-15 13:25:00.036 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646300/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:25:00.053 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646300/host-raw.xml; database=Meters; success=true;
2022-05-15 13:25:00.056 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646300/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:25:00.071 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646300/server-raw.xml; database=Meters; success=true;
2022-05-15 13:26:00.226 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646360/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:26:00.244 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646360/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:26:00.260 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646360/host-raw.xml; database=Meters; success=true;
2022-05-15 13:26:00.264 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646360/server-raw.xml; database=Meters; success=true;
2022-05-15 13:27:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646420/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:27:00.249 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646420/host-raw.xml; database=Meters; success=true;
2022-05-15 13:27:00.252 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646420/server-raw.xml; database=Meters; success=true;
2022-05-15 13:27:00.255 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646420/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:28:00.081 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646480/server-raw.xml; database=Meters; success=true;
2022-05-15 13:28:00.087 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646480/host-raw.xml; database=Meters; success=true;
2022-05-15 13:28:00.090 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646480/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:28:00.105 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646480/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:29:00.173 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/forest-hour.xml; database=Meters; success=true;
2022-05-15 13:29:00.194 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/host-hour.xml; database=Meters; success=true;
2022-05-15 13:29:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 13:29:00.201 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/databases-hour.xml; database=Meters; success=true;
2022-05-15 13:29:00.219 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652644860/server-hour.xml; database=Meters; success=true;
2022-05-15 13:29:00.223 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646540/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:29:00.239 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646540/host-raw.xml; database=Meters; success=true;
2022-05-15 13:29:00.242 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 13:29:00.259 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 13:29:00.263 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646540/server-raw.xml; database=Meters; success=true;
2022-05-15 13:29:00.267 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646540/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:29:00.282 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 13:30:00.093 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646600/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:30:00.112 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646600/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:30:00.127 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646600/server-raw.xml; database=Meters; success=true;
2022-05-15 13:30:00.131 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646600/host-raw.xml; database=Meters; success=true;
2022-05-15 13:31:00.070 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646660/server-raw.xml; database=Meters; success=true;
2022-05-15 13:31:00.075 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646660/host-raw.xml; database=Meters; success=true;
2022-05-15 13:31:00.078 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646660/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:31:00.093 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646660/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:32:00.045 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646720/forest-raw.xml; database=Meters; success=true;
2022-05-15 13:32:00.063 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646720/databases-raw.xml; database=Meters; success=true;
2022-05-15 13:32:00.079 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646720/host-raw.xml; database=Meters; success=true;
2022-05-15 13:32:00.082 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652646720/server-raw.xml; database=Meters; success=true;
