2022-05-18 11:50:50.361 event=audit-configuration-change; audit-enabled; success=true; user=senitized@senitized; roles=admin;
2022-07-04 09:36:00.228 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952560/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:36:00.243 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952560/host-raw.xml; database=Meters; success=true;
2022-07-04 09:37:00.099 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952620/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:37:00.119 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952620/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:37:00.135 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952620/host-raw.xml; database=Meters; success=true;
2022-07-04 09:37:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952620/server-raw.xml; database=Meters; success=true;
2022-07-04 09:38:00.044 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952680/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:38:00.063 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952680/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:38:00.080 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952680/host-raw.xml; database=Meters; success=true;
2022-07-04 09:38:00.082 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952680/server-raw.xml; database=Meters; success=true;
2022-07-04 09:39:00.105 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952740/server-raw.xml; database=Meters; success=true;
2022-07-04 09:39:00.111 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952740/host-raw.xml; database=Meters; success=true;
2022-07-04 09:39:00.114 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952740/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:39:00.131 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952740/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:40:00.314 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 09:40:00.320 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
2022-07-04 09:40:00.344 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952800/server-raw.xml; database=Meters; success=true;
2022-07-04 09:40:00.349 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952800/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:40:00.370 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/databases-day.xml; database=Meters; success=true;
2022-07-04 09:40:00.393 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952800/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:40:00.410 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/databases-hour.xml; database=Meters; success=true;
2022-07-04 09:40:00.427 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 09:40:00.432 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/forest-hour.xml; database=Meters; success=true;
2022-07-04 09:40:00.450 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/server-hour.xml; database=Meters; success=true;
2022-07-04 09:40:00.456 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/host-hour.xml; database=Meters; success=true;
2022-07-04 09:40:00.459 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952800/host-raw.xml; database=Meters; success=true;
2022-07-04 09:41:00.162 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952860/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:41:00.181 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952860/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:41:00.198 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952860/server-raw.xml; database=Meters; success=true;
2022-07-04 09:41:00.202 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952860/host-raw.xml; database=Meters; success=true;
2022-07-04 09:42:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952920/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:42:00.205 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952920/host-raw.xml; database=Meters; success=true;
2022-07-04 09:42:00.209 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952920/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:42:00.228 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952920/server-raw.xml; database=Meters; success=true;
2022-07-04 09:43:00.139 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952980/server-raw.xml; database=Meters; success=true;
2022-07-04 09:43:00.145 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952980/host-raw.xml; database=Meters; success=true;
2022-07-04 09:43:00.148 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952980/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:43:00.165 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656952980/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:44:00.172 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953040/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:44:00.191 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953040/server-raw.xml; database=Meters; success=true;
2022-07-04 09:44:00.195 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953040/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:44:00.210 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953040/host-raw.xml; database=Meters; success=true;
2022-07-04 09:45:00.206 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953100/host-raw.xml; database=Meters; success=true;
2022-07-04 09:45:00.211 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953100/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:45:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953100/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:45:00.245 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953100/server-raw.xml; database=Meters; success=true;
2022-07-04 09:46:00.070 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953160/host-raw.xml; database=Meters; success=true;
2022-07-04 09:46:00.075 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 09:46:00.079 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953160/server-raw.xml; database=Meters; success=true;
2022-07-04 09:46:00.083 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
2022-07-04 09:46:00.101 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/databases-day.xml; database=Meters; success=true;
2022-07-04 09:46:00.119 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/databases-hour.xml; database=Meters; success=true;
2022-07-04 09:46:00.137 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953160/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:46:00.155 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953160/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:46:00.174 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 09:46:00.179 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/forest-hour.xml; database=Meters; success=true;
2022-07-04 09:46:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/server-hour.xml; database=Meters; success=true;
2022-07-04 09:46:00.201 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656950460/host-hour.xml; database=Meters; success=true;
2022-07-04 09:47:00.192 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953220/server-raw.xml; database=Meters; success=true;
2022-07-04 09:47:00.199 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953220/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:47:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953220/host-raw.xml; database=Meters; success=true;
2022-07-04 09:47:00.219 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953220/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:48:00.222 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953280/server-raw.xml; database=Meters; success=true;
2022-07-04 09:48:00.228 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953280/host-raw.xml; database=Meters; success=true;
2022-07-04 09:48:00.231 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953280/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:48:00.247 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953280/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:49:00.049 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953340/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:49:00.070 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953340/host-raw.xml; database=Meters; success=true;
2022-07-04 09:49:00.072 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953340/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:49:00.089 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953340/server-raw.xml; database=Meters; success=true;
2022-07-04 09:50:00.036 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953400/server-raw.xml; database=Meters; success=true;
2022-07-04 09:50:00.042 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953400/host-raw.xml; database=Meters; success=true;
2022-07-04 09:50:00.045 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953400/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:50:00.062 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953400/databases-raw.xml; database=Meters; success=true;
2022-07-04 09:51:00.209 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 09:51:00.215 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953460/host-raw.xml; database=Meters; success=true;
2022-07-04 09:51:00.218 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656953460/forest-raw.xml; database=Meters; success=true;
2022-07-04 09:51:00.238 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
