OperationName,Level,ActivityStatus,ActivitySubstatus,ResourceGroup,SubscriptionId,CorrelationId,Caller,CallerIpAddress,Category,HTTPRequest,Properties,EventSubmissionTimestamp [UTC],Authorization,ResourceId,OperationId,ResourceProvider,Resource,EventDataId,TimeGenerated [UTC]
Check user authorization and license,Informational,Succeeded,OK (HTTP Status Code: 200),labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:56.117 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,d4363e4b-988c-4f35-ab8b-778148f05001,Microsoft.SecurityInsights,Microsoft.SecurityInsights,c9fac76d-42a4-4477-9948-1b6dda9e1a0d,"4/26/2021, 8:16:50.753 PM"
Check user authorization and license,Informational,Succeeded,OK (HTTP Status Code: 200),labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:18:05.108 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,47ceff84-964a-4fd8-92f3-e75b503741bd,Microsoft.SecurityInsights,Microsoft.SecurityInsights,083bc282-0153-4450-b90a-704103a93783,"4/26/2021, 8:16:50.743 PM"
Check user authorization and license,Informational,Succeeded,OK (HTTP Status Code: 200),labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:40.116 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,35df9938-db64-4142-821b-4d4517658783,Microsoft.SecurityInsights,Microsoft.SecurityInsights,6f697853-87b4-4672-9dcc-94cfb0105ff5,"4/26/2021, 8:16:50.611 PM"
Check user authorization and license,Informational,Succeeded,OK (HTTP Status Code: 200),labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:37.090 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,0679b541-31ce-4756-a433-6dd3aac1e5ee,Microsoft.SecurityInsights,Microsoft.SecurityInsights,d59492f2-7f41-44f9-97ac-6c8170dc924d,"4/26/2021, 8:16:50.544 PM"
Check user authorization and license,Informational,Succeeded,OK (HTTP Status Code: 200),labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:50.106 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,a215c965-f30a-4b25-bd86-8a205fcf02c2,Microsoft.SecurityInsights,Microsoft.SecurityInsights,1bf32dce-22e4-499d-bc85-188af1b6040a,"4/26/2021, 8:16:50.523 PM"
Check user authorization and license,Informational,Succeeded,OK (HTTP Status Code: 200),labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:56.084 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,bc4422b9-4151-4129-a029-a94253a346d5,Microsoft.SecurityInsights,Microsoft.SecurityInsights,c2b9a575-ae2d-4bf3-9608-7d347e401769,"4/26/2021, 8:16:50.441 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:56.084 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,bc4422b9-4151-4129-a029-a94253a346d5,Microsoft.SecurityInsights,Microsoft.SecurityInsights,7e97b284-75e4-4429-8cad-b2fa6c1c8379,"4/26/2021, 8:16:50.201 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:49.087 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,7670f402-3832-4b72-97ad-61f1e61d53c7,Microsoft.SecurityInsights,Microsoft.SecurityInsights,084eb26e-717c-412c-af74-4206bdd28334,"4/26/2021, 8:16:50.177 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:18:05.108 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,47ceff84-964a-4fd8-92f3-e75b503741bd,Microsoft.SecurityInsights,Microsoft.SecurityInsights,165f5ad0-50ec-4192-9e48-b78a106d18d0,"4/26/2021, 8:16:50.168 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:37.088 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,c19b0a51-8512-402c-8470-59aacf24ebb7,Microsoft.SecurityInsights,Microsoft.SecurityInsights,a7c3a2a4-4fb9-4af8-b278-d490b5e32122,"4/26/2021, 8:16:50.162 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:56.116 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,12c5bee3-6755-4a9b-965e-f45e2d7e207c,Microsoft.SecurityInsights,Microsoft.SecurityInsights,581ba05c-39a1-455d-b5eb-609e7a419175,"4/26/2021, 8:16:50.133 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:56.116 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,d4363e4b-988c-4f35-ab8b-778148f05001,Microsoft.SecurityInsights,Microsoft.SecurityInsights,b670afd7-64e7-4d3c-9051-335b4fb19355,"4/26/2021, 8:16:50.123 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:40.116 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,35df9938-db64-4142-821b-4d4517658783,Microsoft.SecurityInsights,Microsoft.SecurityInsights,0ed771cb-85be-4210-b6cd-f6cc6ad0c978,"4/26/2021, 8:16:50.111 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:50.106 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,a215c965-f30a-4b25-bd86-8a205fcf02c2,Microsoft.SecurityInsights,Microsoft.SecurityInsights,13d522de-cbcc-481f-a428-b88fefffcca2,"4/26/2021, 8:16:50.003 PM"
Check user authorization and license,Informational,Started,,labtest26022021,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e434aefc-adb7-46cb-822c-796bb365f5c2,jasorian@buildseccxpninja.onmicrosoft.com,88.8.185.215,Administrative,"{
  ""clientRequestId"": ""999d4b1b-7ccb-4759-92b2-d59a9158e077"",
  ""clientIpAddress"": ""88.8.185.215"",
  ""method"": ""POST""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights"",
  ""message"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 8:17:37.090 PM","{
  ""action"": ""Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/labtest26022021/providers/Microsoft.OperationalInsights/workspaces/labtest26022021/providers/Microsoft.SecurityInsights,0679b541-31ce-4756-a433-6dd3aac1e5ee,Microsoft.SecurityInsights,Microsoft.SecurityInsights,bf385739-b3ed-410d-b16a-d3922f64617d,"4/26/2021, 8:16:49.989 PM"
